#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
    1.808795770   -2.792526803  -69.497532878   45.734726257   -1.562696054
    1.999195325   -2.792526803  -62.492635021   26.184174791    1.820056654
    2.189594880   -2.792526803  -59.950375987   -0.062743702    5.442221651
    2.379994435   -2.792526803  -62.526470498  -26.532187594    9.456964469
    2.570393989   -2.792526803  -69.701850456  -47.554487379   13.833712161
    2.760793544   -2.792526803  -80.025269614  -59.122244945   18.306390910
    2.951193099   -2.792526803  -91.487235964  -59.460195447   22.441856930

   -3.141592654   -2.443460953  -93.387759206  -44.933591257   23.268282345
   -2.951193099   -2.443460953 -100.583015048  -30.053850400   24.941747343
   -2.760793544   -2.443460953 -104.674466140  -13.097085663   25.485098708
   -2.570393989   -2.443460953 -105.714890291    1.375334253   25.228366149
   -2.379994435   -2.443460953 -104.479933596   10.587708992   24.719496384
   -2.189594880   -2.443460953 -102.020029390   14.465532455   24.511826766
   -1.999195325   -2.443460953  -99.167194667   15.220726070   24.911358632
   -1.808795770   -2.443460953  -96.228275746   15.839961728   25.807125342
   -1.618396215   -2.443460953  -92.999657545   18.467183594   26.673034794
   -1.427996661   -2.443460953  -89.035260272   23.468375052   26.766839128
   -1.237597106   -2.443460953  -83.995729768   29.419262076   25.411909773
   -1.047197551   -2.443460953  -77.915973553   33.925090608   22.266889674
   -0.856797996   -2.443460953  -71.300156325   34.691215156   17.426731701
   -0.666398442   -2.443460953  -65.023054776   30.155106391   11.356616751
   -0.475998887   -2.443460953  -60.157652329   19.904229792    4.743172197
   -0.285599332   -2.443460953  -57.746654204    4.596245757   -1.697295310
   -0.095199777   -2.443460953  -58.604679730  -14.049994866   -7.355823224
    0.095199777   -2.443460953  -63.107494491  -33.075948491  -11.813114289
    0.285599332   -2.443460953  -70.940866457  -48.251788727  -14.869580325
    0.475998887   -2.443460953  -80.905020726  -54.638707691  -16.499196636
    0.666398442   -2.443460953  -90.923019509  -48.394406200  -16.794343608
    0.856797996   -2.443460953  -98.471519044  -28.981550003  -15.910619462
    1.047197551   -2.443460953 -101.364648929   -0.562054442  -14.055193229
    1.237597106   -2.443460953  -98.608594324   28.869552804  -11.500544942
    1.427996661   -2.443460953  -90.863133185   50.530176507   -8.541675690
    1.618396215   -2.443460953  -80.246662202   58.399287182   -5.422431254
    1.808795770   -2.443460953  -69.590197453   51.148938248   -2.239603876
    1.999195325   -2.443460953  -61.532875141   31.894183151    1.061683218
    2.189594880   -2.443460953  -57.843229596    6.313104013    4.616588478
    2.379994435   -2.443460953  -59.130230952  -19.392838232    8.504616091
    2.570393989   -2.443460953  -64.894417891  -39.967308587   12.648881958
    2.760793544   -2.443460953  -73.781047058  -51.760306802   16.771146860
    2.951193099   -2.443460953  -83.928669991  -53.166921211   20.453689298

   -3.141592654   -2.094395102  -86.873794291  -41.228455027   13.648882044
   -2.951193099   -2.094395102  -93.527218762  -28.073757139   14.752542928
   -2.760793544   -2.094395102  -97.391055424  -12.610955913   15.167019830
   -2.570393989   -2.094395102  -98.433411317    0.996694366   15.102116366
   -2.379994435   -2.094395102  -97.290717792   10.120395271   14.848683785
   -2.189594880   -2.094395102  -94.881765638   14.450166891   14.631694912
   -1.999195325   -2.094395102  -91.985512679   15.633683350   14.470885832
   -1.808795770   -2.094395102  -88.977878366   15.985603916   14.136187587
   -1.618396215   -2.094395102  -85.837137639   17.198308063   13.226150255
   -1.427996661   -2.094395102  -82.342175591   19.644925886   11.351730315
   -1.237597106   -2.094395102  -78.328647779   22.439258486    8.309599122
   -1.047197551   -2.094395102  -73.868767782   24.017469196    4.201964621
   -0.856797996   -2.094395102  -69.341364170   22.896919029   -0.594935639
   -0.666398442   -2.094395102  -65.370069558   18.016197880   -5.555732611
   -0.475998887   -2.094395102  -62.723154384    8.993017490  -10.137694561
   -0.285599332   -2.094395102  -62.173004203   -3.874894025  -13.908166387
   -0.095199777   -2.094395102  -64.358996927  -19.475739063  -16.609743212
    0.095199777   -2.094395102  -69.604242969  -35.505111707  -18.187633572
    0.285599332   -2.094395102  -77.655211883  -48.217026396  -18.784427671
    0.475998887   -2.094395102  -87.437217798  -52.875378898  -18.649800516
    0.666398442   -2.094395102  -97.007351416  -45.531940813  -18.023486766
    0.856797996   -2.094395102 -103.939885164  -25.402542758  -17.025571559
    1.047197551   -2.094395102 -106.100199851    3.543526274  -15.637083763
    1.237597106   -2.094395102 -102.521842427   33.387862412  -13.790254280
    1.427996661   -2.094395102  -93.886207481   55.334060966  -11.463380425
    1.618396215   -2.094395102  -82.335869585   63.392162549   -8.740207782
    1.808795770   -2.094395102  -70.711578090   56.325334258   -5.763700468
    1.999195325   -2.094395102  -61.642666974   37.358109484   -2.674327038
    2.189594880   -2.094395102  -56.873213913   12.191482253    0.442483923
    2.379994435   -2.094395102  -56.998519461  -13.095998684    3.540158644
    2.570393989   -2.094395102  -61.540112932  -33.494357378    6.562875379
    2.760793544   -2.094395102  -69.214408913  -45.605710063    9.387411881
    2.951193099   -2.094395102  -78.270081151  -47.964627261   11.818965560

   -3.141592654   -1.745329252  -84.525621756  -38.689064444    5.208229232
   -2.951193099   -1.745329252  -90.761647177  -26.250109725    5.795184155
   -2.760793544   -1.745329252  -94.349002411  -11.527373616    6.073580996
   -2.570393989   -1.745329252  -95.249352450    1.419158755    6.099378685
   -2.379994435   -1.745329252  -94.082861190    9.948293469    5.896493943
   -2.189594880   -1.745329252  -91.770672483   13.565554080    5.389527276
   -1.999195325   -1.745329252  -89.139593484   13.651239239    4.380604219
   -1.808795770   -1.745329252  -86.658196447   12.346600239    2.613305755
   -1.618396215   -1.745329252  -84.406332964   11.456591582   -0.097012072
   -1.427996661   -1.745329252  -82.209958559   11.789110851   -3.725184166
   -1.237597106   -1.745329252  -79.849123064   13.095159542   -7.989575673
   -1.047197551   -1.745329252  -77.222323858   14.336906090  -12.392237032
   -0.856797996   -1.745329252  -74.463067285   14.225214891  -16.371124529
   -0.666398442   -1.745329252  -71.953352387   11.499564114  -19.459182424
   -0.475998887   -1.745329252  -70.286953961    5.276401240  -21.372160517
   -0.285599332   -1.745329252  -70.168486458   -4.725433675  -22.046921769
   -0.095199777   -1.745329252  -72.276710070  -17.917058237  -21.628966275
    0.095199777   -1.745329252  -77.061526022  -32.393215190  -20.437036150
    0.285599332   -1.745329252  -84.453968495  -44.578228834  -18.918166573
    0.475998887   -1.745329252  -93.567949232  -49.614516250  -17.514754006
    0.666398442   -1.745329252 -102.594763630  -43.111146222  -16.504042003
    0.856797996   -1.745329252 -109.141546491  -23.699704013  -15.868861718
    1.047197551   -1.745329252 -111.003277751    5.088089404  -15.308607505
    1.237597106   -1.745329252 -107.092161809   35.428367638  -14.417593947
    1.427996661   -1.745329252  -97.985764441   58.252384446  -12.896336078
    1.618396215   -1.745329252  -85.794312530   67.163133503  -10.710238888
    1.808795770   -1.745329252  -73.395596762   60.609970178   -8.068419566
    1.999195325   -1.745329252  -63.493946894   41.750302702   -5.301926654
    2.189594880   -1.745329252  -57.899833407   16.419142236   -2.702634402
    2.379994435   -1.745329252  -57.242934240   -9.118533360   -0.432966589
    2.570393989   -1.745329252  -61.049774448  -29.756989635    1.472919850
    2.760793544   -1.745329252  -68.035625219  -42.125661941    3.040624117
    2.951193099   -1.745329252  -76.461911851  -44.863334154    4.288224356

   -3.141592654   -1.396263402  -86.215955300  -39.007538761    2.829309186
   -2.951193099   -1.396263402  -92.524241739  -26.674179364    2.905086072
   -2.760793544   -1.396263402  -96.189635609  -11.909916906    2.806670860
   -2.570393989   -1.396263402  -97.153473988    1.117953876    2.474878901
   -2.379994435   -1.396263402  -96.051986863    9.495883628    1.763015046
   -2.189594880   -1.396263402  -93.884618095   12.375063924    0.437328931
   -1.999195325   -1.396263402  -91.612988742   10.938624743   -1.760777703
   -1.808795770   -1.396263402  -89.844492082    7.508534949   -4.984473301
   -1.618396215   -1.396263402  -88.723200870    4.482640484   -9.142435806
   -1.427996661   -1.396263402  -88.001670132    3.456853627  -13.831784035
   -1.237597106   -1.396263402  -87.246384337    4.832352866  -18.411702300
   -1.047197551   -1.396263402  -86.057609232    7.753466140  -22.172168108
   -0.856797996   -1.396263402  -84.286750512   10.583959568  -24.552932316
   -0.666398442   -1.396263402  -82.139544018   11.364017955  -25.292599510
   -0.475998887   -1.396263402  -80.177481874    8.422781964  -24.449346939
   -0.285599332   -1.396263402  -79.210772575    0.847499172  -22.347308082
   -0.095199777   -1.396263402  -80.123933144  -11.166881464  -19.482578687
    0.095199777   -1.396263402  -83.624705520  -25.896432781  -16.425391425
    0.285599332   -1.396263402  -89.911328752  -39.648751969  -13.733937272
    0.475998887   -1.396263402  -98.308676795  -47.096164591  -11.820342309
    0.666398442   -1.396263402 -107.095289984  -43.035632736  -10.824235046
    0.856797996   -1.396263402 -113.798465496  -25.213302607  -10.548080899
    1.047197551   -1.396263402 -115.988388307    3.392533319  -10.526071741
    1.237597106   -1.396263402 -112.304413390   34.910424285  -10.234696944
    1.427996661   -1.396263402 -103.119358552   59.625150767   -9.304544043
    1.618396215   -1.396263402  -90.491800632   70.266978223   -7.672981820
    1.808795770   -1.396263402  -77.398950733   64.620074942   -5.557091318
    1.999195325   -1.396263402  -66.727739850   45.658352283   -3.323739072
    2.189594880   -1.396263402  -60.460178354   19.492226617   -1.314945018
    2.379994435   -1.396263402  -59.321370224   -7.139386142    0.270479803
    2.570393989   -1.396263402  -62.847066186  -28.740481890    1.395708141
    2.760793544   -1.396263402  -69.708223277  -41.780675400    2.134161812
    2.951193099   -1.396263402  -78.112296559  -44.937522805    2.585818616

   -3.141592654   -1.047197551  -88.722408235  -40.738306990    3.643861035
   -2.951193099   -1.047197551  -95.313777461  -27.903537701    2.390723092
   -2.760793544   -1.047197551  -99.164763428  -12.671348839    0.949494466
   -2.570393989   -1.047197551 -100.258035523    0.419232008   -0.595536222
   -2.379994435   -1.047197551  -99.337865599    8.154824189   -2.309734862
   -2.189594880   -1.047197551  -97.550780121    9.599777579   -4.432281516
   -1.999195325   -1.047197551  -95.990526316    6.194483109   -7.267570657
   -1.808795770   -1.047197551  -95.313519068    0.861629449  -10.969796372
   -1.618396215   -1.047197551  -95.579597140   -3.246326736  -15.342987735
   -1.427996661   -1.047197551  -96.322160026   -3.928477432  -19.797424439
   -1.237597106   -1.047197551  -96.811684700   -0.603204776  -23.516329380
   -1.047197551   -1.047197551  -96.368234811    5.515669839  -25.738479140
   -0.856797996   -1.047197551  -94.672402135   12.041153954  -26.029784353
   -0.666398442   -1.047197551  -91.917627395   16.164007464  -24.411515389
   -0.475998887   -1.047197551  -88.801488443   15.531577481  -21.302385579
   -0.285599332   -1.047197551  -86.371093020    8.860225568  -17.361067807
   -0.095199777   -1.047197551  -85.788863804   -3.705572299  -13.289946717
    0.095199777   -1.047197551  -88.023544275  -20.236765166   -9.664734392
    0.285599332   -1.047197551  -93.471466096  -36.578662057   -6.844206727
    0.475998887   -1.047197551 -101.545380802  -46.725420374   -4.928679256
    0.666398442   -1.047197551 -110.471087857  -44.704424126   -3.793435384
    0.856797996   -1.047197551 -117.588896603  -27.666324904   -3.167866022
    1.047197551   -1.047197551 -120.205247832    1.569605141   -2.730996311
    1.237597106   -1.047197551 -116.717426964   34.780881190   -2.211462120
    1.427996661   -1.047197551 -107.362909990   61.502142977   -1.430405818
    1.618396215   -1.047197551  -94.218669611   73.674380006   -0.339837600
    1.808795770   -1.047197551  -80.407904440   68.561139717    0.985821549
    1.999195325   -1.047197551  -69.021557268   49.059900607    2.377960127
    2.189594880   -1.047197551  -62.221507310   21.594261868    3.631141860
    2.379994435   -1.047197551  -60.831353202   -6.602567698    4.566746781
    2.570393989   -1.047197551  -64.391100265  -29.564677203    5.062440558
    2.760793544   -1.047197551  -71.500481464  -43.466059295    5.065291874
    2.951193099   -1.047197551  -80.260852142  -46.896896912    4.573456624

   -3.141592654   -0.698131701  -89.072619026  -44.872478670    3.471526738
   -2.951193099   -0.698131701  -96.473231154  -32.187330629    1.016865528
   -2.760793544   -0.698131701 -101.121215814  -16.715128009   -1.530748210
   -2.570393989   -0.698131701 -102.953471415   -3.325747054   -3.998218038
   -2.379994435   -0.698131701 -102.744131806    4.340558071   -6.420922170
   -2.189594880   -0.698131701 -101.738905982    5.099848312   -9.042169501
   -1.999195325   -0.698131701 -101.139357729    0.574098930  -12.143198371
   -1.808795770   -0.698131701 -101.629574780   -5.674430103  -15.773764858
   -1.618396215   -0.698131701 -103.154020804   -9.701620365  -19.559079365
   -1.427996661   -0.698131701 -105.000677800   -8.806497077  -22.746578274
   -1.237597106   -0.698131701 -106.154232408   -2.505978771  -24.491749594
   -1.047197551   -0.698131701 -105.725855502    7.304836769  -24.229681490
   -0.856797996   -0.698131701 -103.349922482   17.274495175  -21.919294687
   -0.666398442   -0.698131701  -99.352205525   23.754547983  -18.053477465
   -0.475998887   -0.698131701  -94.687882414   23.928834385  -13.443420202
   -0.285599332   -0.698131701  -90.705424187   16.523476461   -8.927709944
   -0.095199777   -0.698131701  -88.827799964    2.097026526   -5.111925771
    0.095199777   -0.698131701  -90.178270617  -16.770105573   -2.221622319
    0.285599332   -0.698131701  -95.174981544  -35.212142848   -0.121916234
    0.475998887   -0.698131701 -103.129301802  -46.682224730    1.531611653
    0.666398442   -0.698131701 -112.093226570  -45.000848937    3.064843982
    0.856797996   -0.698131701 -119.230581054  -27.477461655    4.603422447
    1.047197551   -0.698131701 -121.725821855    2.670567718    6.048112903
    1.237597106   -0.698131701 -117.935159182   36.823387472    7.196089153
    1.427996661   -0.698131701 -108.120137918   64.229804870    7.927847917
    1.618396215   -0.698131701  -94.421472033   76.696291107    8.290501147
    1.808795770   -0.698131701  -80.041345298   71.445580791    8.446136464
    1.999195325   -0.698131701  -68.152316430   51.385704492    8.541412317
    2.189594880   -0.698131701  -60.992668550   22.994152070    8.600985439
    2.379994435   -0.698131701  -59.447388077   -6.405104072    8.514363313
    2.570393989   -0.698131701  -63.096405426  -30.702734865    8.086230121
    2.760793544   -0.698131701  -70.547560497  -45.899388156    7.137548981
    2.951193099   -0.698131701  -79.877135152  -50.388604025    5.579095010

   -3.141592654   -0.349065850  -88.451894473  -50.362253781    2.656348278
   -2.951193099   -0.349065850  -96.930996919  -37.913629194   -0.780781809
   -2.760793544   -0.349065850 -102.649065981  -22.155843322   -4.180435359
   -2.570393989   -0.349065850 -105.472983880   -8.310431142   -7.288584974
   -2.379994435   -0.349065850 -106.188813857   -0.470295514  -10.091726716
   -2.189594880   -0.349065850 -106.123893814   -0.042498773  -12.794255323
   -1.999195325   -0.349065850 -106.558523851   -5.131909287  -15.609059059
   -1.808795770   -0.349065850 -108.156041402  -11.440825112  -18.473921682
   -1.618396215   -0.349065850 -110.687432169  -14.247665962  -20.902392512
   -1.427996661   -0.349065850 -113.158100059  -10.560815566  -22.126091514
   -1.237597106   -0.349065850 -114.286302765   -0.379150995  -21.465800798
   -1.047197551   -0.349065850 -113.072246460   13.330522567  -18.724481992
   -0.856797996   -0.349065850 -109.261970053   26.039937194  -14.335761532
   -0.666398442   -0.349065850 -103.482689397   33.360918520   -9.212929207
   -0.475998887   -0.349065850  -97.066205545   32.433983271   -4.378389849
   -0.285599332   -0.349065850  -91.681154213   22.595673134   -0.589522889
   -0.095199777   -0.349065850  -88.913226327    5.406647363    1.905692243
    0.095199777   -0.349065850  -89.849437873  -15.544454036    3.407472002
    0.285599332   -0.349065850  -94.708184834  -34.746086639    4.581535465
    0.475998887   -0.349065850 -102.536038131  -45.638537111    6.119462503
    0.666398442   -0.349065850 -111.180934711  -42.664165744    8.375119984
    0.856797996   -0.349065850 -117.756779666  -24.033026504   11.164924992
    1.047197551   -0.349065850 -119.555185243    6.358478150   13.874442194
    1.237597106   -0.349065850 -115.115341614   39.811552552   15.807128457
    1.427996661   -0.349065850 -104.842493325   66.017935367   16.566873167
    1.618396215   -0.349065850  -90.915061553   77.365804422   16.224823688
    1.808795770   -0.349065850  -76.481859763   71.412926745   15.191630714
    1.999195325   -0.349065850  -64.635786709   51.006312445   13.936934281
    2.189594880   -0.349065850  -57.575545722   22.313686834   12.730670971
    2.379994435   -0.349065850  -56.208855875   -7.660294960   11.555641281
    2.570393989   -0.349065850  -60.183459983  -32.926571773   10.173206623
    2.760793544   -0.349065850  -68.173241195  -49.363779722    8.301526417
    2.951193099   -0.349065850  -78.280220065  -55.056904743    5.775165488

   -3.141592654    0.000000000  -87.303361625  -56.528888051    1.759034314
   -2.951193099    0.000000000  -96.993565947  -44.336250632   -1.560320748
   -2.760793544    0.000000000 -103.907979444  -28.202828797   -4.656722179
   -2.570393989    0.000000000 -107.819983262  -13.674053351   -7.348077798
   -2.379994435    0.000000000 -109.499016230   -5.268146077   -9.681621575
   -2.189594880    0.000000000 -110.318567051   -4.573623865  -11.856211320
   -1.999195325    0.000000000 -111.596365698   -9.409541028  -13.995026166
   -1.808795770    0.000000000 -113.939592905  -14.828891534  -15.912294649
   -1.618396215    0.000000000 -116.939785975  -15.560209241  -17.063143477
   -1.427996661    0.000000000 -119.368272718   -8.646390207  -16.777920134
   -1.237597106    0.000000000 -119.786863281    5.128651327  -14.649807253
   -1.047197551    0.000000000 -117.236797106   21.623191204  -10.853002108
   -0.856797996    0.000000000 -111.719800643   35.324988456   -6.139963172
   -0.666398442    0.000000000 -104.244631209   41.563402512   -1.544642601
   -0.475998887    0.000000000  -96.499593020   38.001010520    2.055544664
   -0.285599332    0.000000000  -90.352572438   25.045592334    4.281288612
   -0.095199777    0.000000000  -87.365662339    5.461241931    5.371177855
    0.095199777    0.000000000  -88.395643460  -16.270853087    6.057470006
    0.285599332    0.000000000  -93.317982858  -34.403636745    7.248545131
    0.475998887    0.000000000 -100.868503949  -42.949543252    9.606542947
    0.666398442    0.000000000 -108.759058135  -37.544732416   13.194801042
    0.856797996    0.000000000 -114.212009296  -17.648516992   17.377886097
    1.047197551    0.000000000 -114.817808374   12.178400801   21.086633513
    1.237597106    0.000000000 -109.452885443   43.512546930   23.325683632
    1.427996661    0.000000000  -98.732961430   67.019239998   23.634189569
    1.618396215    0.000000000  -84.841441038   76.140951474   22.237351876
    1.808795770    0.000000000  -70.771267155   69.018643681   19.819979777
    1.999195325    0.000000000  -59.412736075   48.405164209   17.131723645
    2.189594880    0.000000000  -52.829939585   19.919199760   14.642578572
    2.379994435    0.000000000  -51.912548629  -10.059455776   12.428423327
    2.570393989    0.000000000  -56.388048981  -35.890592548   10.262046363
    2.760793544    0.000000000  -65.038342142  -53.409417190    7.839311567
    2.951193099    0.000000000  -76.033519391  -60.326202046    4.982696228

   -3.141592654    0.349065850  -85.309545748  -61.169364005    1.944841294
   -2.951193099    0.349065850  -95.898932302  -49.050850510   -0.172355591
   -2.760793544    0.349065850 -103.690924545  -32.653269092   -1.988873885
   -2.570393989    0.349065850 -108.416953266  -17.777107278   -3.505966367
   -2.379994435    0.349065850 -110.855792797   -9.172082055   -4.873539913
   -2.189594880    0.349065850 -112.409918478   -8.372799107   -6.271384312
   -1.999195325    0.349065850 -114.381092398  -12.792481758   -7.716984047
   -1.808795770    0.349065850 -117.265193257  -16.947069849   -8.935730554
   -1.618396215    0.349065850 -120.462202609  -15.338255487   -9.419617785
   -1.427996661    0.349065850 -122.566796197   -5.411483408   -8.692416799
   -1.237597106    0.349065850 -122.097863307   11.070844600   -6.619103902
   -1.047197551    0.349065850 -118.258970221   28.922821149   -3.575469887
   -0.856797996    0.349065850 -111.373236670   42.081235510   -0.308023555
   -0.666398442    0.349065850 -102.798109982   46.153240425    2.412683888
   -0.475998887    0.349065850  -94.446258166   39.772776282    4.156600552
   -0.285599332    0.349065850  -88.193931177   24.568132943    5.024814394
   -0.095199777    0.349065850  -85.393686268    4.288960268    5.600024573
    0.095199777    0.349065850  -86.556754317  -16.173719964    6.697921876
    0.285599332    0.349065850  -91.206098440  -31.439304997    9.032109973
    0.475998887    0.349065850  -97.866784387  -36.605845102   12.864907781
    0.666398442    0.349065850 -104.290324115  -28.768804218   17.799446195
    0.856797996    0.349065850 -108.002664129   -8.570285528   22.832601570
    1.047197551    0.349065850 -107.047452331   19.118465285   26.716378331
    1.237597106    0.349065850 -100.708892780   46.630916230   28.482272015
    1.427996661    0.349065850  -89.793173965   66.047605430   27.835327881
    1.618396215    0.349065850  -76.400376138   72.135637314   25.217395736
    1.808795770    0.349065850  -63.248688260   63.668891028   21.515810413
    1.999195325    0.349065850  -52.913937186   43.196820789   17.639168490
    2.189594880    0.349065850  -47.243556812   15.598308400   14.175745436
    2.379994435    0.349065850  -47.064476858  -13.560765959   11.290702087
    2.570393989    0.349065850  -52.171068426  -39.130130969    8.826672429
    2.760793544    0.349065850  -61.461671726  -56.982804472    6.526899009
    2.951193099    0.349065850  -73.193964755  -64.504151374    4.226729927

   -3.141592654    0.698131701  -83.847485585  -64.064698626    1.224685346
   -2.951193099    0.698131701  -94.973130694  -51.742733043    0.858434944
   -2.760793544    0.698131701 -103.252366943  -35.060449189    0.734597484
   -2.570393989    0.698131701 -108.412571131  -19.937758559    0.661201596
   -2.379994435    0.698131701 -111.249411419  -11.202320898    0.424939439
   -2.189594880    0.698131701 -113.180922021  -10.285759194   -0.107880533
   -1.999195325    0.698131701 -115.487848879  -14.336362848   -0.891558293
   -1.808795770    0.698131701 -118.591473099  -17.610758523   -1.683620779
   -1.618396215    0.698131701 -121.789124907  -14.615132965   -2.149526643
   -1.427996661    0.698131701 -123.610662122   -3.184039879   -2.050528300
   -1.237597106    0.698131701 -122.610030322   14.287277729   -1.386280747
   -1.047197551    0.698131701 -118.141398376   32.129099298   -0.409639059
   -0.856797996    0.698131701 -110.729325026   44.261143965    0.544742477
   -0.666398442    0.698131701 -101.880779815   46.830965580    1.291019823
   -0.475998887    0.698131701  -93.519383408   39.326290314    1.936741510
   -0.285599332    0.698131701  -87.371702994   24.154764707    2.874177796
   -0.095199777    0.698131701  -84.525898055    5.435045847    4.626829519
    0.095199777    0.698131701  -85.211901009  -12.132372253    7.621462961
    0.285599332    0.698131701  -88.763346863  -23.947281888   11.986260009
    0.475998887    0.698131701  -93.708420027  -26.293327316   17.391072291
    0.666398442    0.698131701  -98.037652250  -17.479619003   23.028107442
    0.856797996    0.698131701  -99.706270598    1.162992513   27.780120634
    1.047197551    0.698131701  -97.234996345   24.999964475   30.575211887
    1.237597106    0.698131701  -90.247932175   47.498613097   30.798123751
    1.427996661    0.698131701  -79.627173241   62.270848135   28.513896163
    1.618396215    0.698131701  -67.276201841   65.297664530   24.408237188
    1.808795770    0.698131701  -55.557387438   55.780777356   19.469509526
    1.999195325    0.698131701  -46.688460626   35.894663479   14.618615238
    2.189594880    0.698131701  -42.280514134    9.701100712   10.454279309
    2.379994435    0.698131701  -43.084524123  -18.043364071    7.202793635
    2.570393989    0.698131701  -48.944803118  -42.659862382    4.811171852
    2.760793544    0.698131701  -58.859605412  -60.086967224    3.112356630
    2.951193099    0.698131701  -71.169381102  -67.487244136    1.950027271

   -3.141592654    1.047197551  -84.980669822  -63.989799910   -4.121209554
   -2.951193099    1.047197551  -96.007048985  -50.803360312   -2.979343702
   -2.760793544    1.047197551 -104.054465062  -33.628654428   -1.494942987
   -2.570393989    1.047197551 -108.932812233  -18.482852220   -0.042866342
   -2.379994435    1.047197551 -111.526008813  -10.149381370    1.074239908
