   3.9695192668   -0.6362942772    1.9560296200
   5.3039769207    1.2489510581    0.1373762721
   4.6374552350    2.0012985152    0.1373762721
   3.9695192668   -0.6362942772   -1.6812770759
   2.2171828609   -0.5020001306    2.2391015207
   1.6921828609    0.4073265433    1.9577548686
   2.2171828609   -0.5020001306   -1.9608984793
   2.0903492469   -1.8219945902    2.3318586047
   3.1403492469   -1.8219945902    2.0505119527
   2.6153492469   -2.7313212642    2.0505119527
   3.1403492469   -1.8219945902   -1.5867947432
   2.6153492469   -2.7313212642   -1.5867947432
   2.0903492469   -1.8219945902   -1.8681413953
   0.8509947103   -2.2459337683    2.3066834589
  -0.1990052897   -2.2459337683    2.0253368069
   0.3259947103   -3.1552604423    2.0253368069
   1.3759947103   -3.1552604423    2.0253368069
   0.5921733532   -4.0460758474    1.2566834589
   1.6064906145   -3.9002390421    1.2566834589
   0.1063244475   -4.2094678779    0.2066834589
   1.1041217388   -4.3306224039    0.2066834589
   2.0439306784   -3.9741998867    0.2066834589
   0.5921733532   -4.0460758474   -0.8433165411
   1.6064906145   -3.9002390421   -0.8433165411
   0.3259947103   -3.1552604423   -1.6119698890
   1.3759947103   -3.1552604423   -1.6119698890
   0.8509947103   -2.2459337683   -1.8933165411
   0.1286391971   -1.1164510858    2.1890991248
  -0.3963608029   -0.2071244118    1.9077524728
  -0.3963608029   -2.0257777597    1.9077524728
   1.1786391971   -1.1164510858   -1.7295542231
  -0.3963608029   -0.2071244118   -1.7295542231
  -0.3963608029   -2.0257777597   -1.7295542231
   0.1286391971   -1.1164510858   -2.0109008752
   0.9245941558   -0.0184598450    2.1437496097
   1.4495941558    0.8908668290    1.8624029576
  -0.1254058442   -0.0184598450    1.8624029576
  -0.1254058442   -0.0184598450   -1.7749037383
   1.4495941558   -0.9277865190   -1.7749037383
   0.9245941558   -0.0184598450   -2.0562503903
   0.4157073250    1.3150106151    2.0215643817
   1.4657073250    1.3150106151    1.7402177297
  -0.1092926750    2.2243372891    1.7402177297
   1.4657073250    1.3150106151   -1.8970889662
  -0.1092926750    2.2243372891   -1.8970889662
  -0.1092926750    0.4056839411   -1.8970889662
   0.4157073250    1.3150106151   -2.1784356183
   1.0766665606    2.3178539692    1.8377758354
   2.0566665606    2.3178539692    1.5751856268
   1.5666665606    3.1665588649    1.5751856268
   0.5866665606    3.1665588649    1.5751856268
   2.4498999283    3.3155664117    0.8577758354
   1.6011950326    3.9321866122    0.8577758354
   0.5521380887    3.9321866122    0.8577758354
   3.0366665606    2.3178539692   -0.1222241646
   2.7740763521    3.2978539692   -0.1222241646
   2.0566665606    4.0152637607   -0.1222241646
   1.0766665606    4.2778539692   -0.1222241646
   2.7740763521    2.3178539692   -1.1022241646
   2.4498999283    3.3155664117   -1.1022241646
   1.6011950326    3.9321866122   -1.1022241646
   0.5521380887    3.9321866122   -1.1022241646
   2.0566665606    2.3178539692   -1.8196339560
   1.5666665606    3.1665588649   -1.8196339560
   0.5866665606    3.1665588649   -1.8196339560
   1.0766665606    2.3178539692   -2.0822241646
  -0.9778589579    1.3282742783    1.9563536262
  -0.4528589579    2.2376009523    1.6750069742
  -2.0278589579    1.3282742783    1.6750069742
  -0.4528589579    0.4189476043    1.6750069742
  -0.4528589579    2.2376009523   -1.9622997217
  -0.4528589579    0.4189476043   -1.9622997217
  -0.9778589579    1.3282742783   -2.2436463738
  -0.6099196847    2.6175396648    1.5475070492
  -1.1349196847    3.5268663388    1.5475070492
  -1.9187410418    4.4176817439    0.7788537013
  -2.4045899475    4.5810737744   -0.2711462987
  -3.2317922559    4.0100972471   -0.2711462987
  -1.9187410418    4.4176817439   -1.3211462987
  -0.6099196847    2.6175396648   -2.0897996467
  -1.1349196847    3.5268663388   -2.0897996467
  -1.8150351853    0.2177606934    2.0002352152
  -0.7650351853    0.2177606934    1.7188885631
  -2.3400351853    1.1270873674    1.7188885631
  -0.7650351853    0.2177606934   -1.9184181328
  -2.3400351853    1.1270873674   -1.9184181328
  -2.3400351853   -0.6915659805   -1.9184181328
  -1.8150351853    0.2177606934   -2.1997647848
  -3.0052277381    0.3433288175    1.7952974267
  -3.4952277381    1.1920337132    1.5327072181
  -3.9852277381    0.3433288175    1.5327072181
  -3.4952277381   -0.5053760782    1.5327072181
  -4.3784611057    1.3410412600    0.8152974267
  -4.7026375295    0.3433288175    0.8152974267
  -4.3784611057   -0.6543836250    0.8152974267
  -3.9852277381    2.0407386089   -0.1647025733
  -4.7026375295    1.3233288175   -0.1647025733
  -4.9652277381    0.3433288175   -0.1647025733
  -4.7026375295   -0.6366711825   -0.1647025733
  -4.3784611057    1.3410412600   -1.1447025733
  -4.7026375295    0.3433288175   -1.1447025733
  -4.3784611057   -0.6543836250   -1.1447025733
  -3.4952277381    1.1920337132   -1.8621123647
  -3.9852277381    0.3433288175   -1.8621123647
  -3.4952277381   -0.5053760782   -1.8621123647
  -3.0052277381    0.3433288175   -2.1247025733
  -1.2353201119   -1.0200973864    2.1198954312
  -0.7103201119   -0.1107707124    1.8385487791
  -0.7103201119   -1.9294240603    1.8385487791
  -0.7103201119   -1.9294240603   -1.7987579168
  -1.2353201119   -1.0200973864   -2.0801045688
  -1.0549862719   -2.1898512883    1.8844985578
  -1.5799862719   -3.0991779622    1.8844985578
  -4.1439640885   -2.6924141833    0.0658452099
  -3.6768588431   -3.5824088706    0.0658452099
  -2.8496565347   -4.1533853979    0.0658452099
  -2.3638076290   -3.9899933674   -0.9841547901
  -1.0549862719   -2.1898512883   -1.7528081381
   3.4495701175    0.9636816784    2.6480209040
   4.4370493413    0.9636816784    2.3271694545
   3.7547179793    1.9028302289    2.3271694545
