LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.002
variable tau equal 100*${dt}
variable tau equal 100*0.002
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.002
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 0.9
Lattice spacing in x,y,z = 1.6441414 1.6441414 1.6441414
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (13.153131 13.153131 13.153131)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (13.153131 13.153131 13.153131)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.002
thermo ${thermo_time}
thermo 100

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.2
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.176 | 3.176 | 3.176 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
      9600   3.0006161      1.2803096      0              5.779036       17.458709    
      9700   3.0319458      1.2451215      0              5.7908196      17.215042    
      9800   3.0079898      1.2648874      0              5.774669       17.171326    
      9900   2.9890813      1.2161158      0              5.6975485      16.80096     
     10000   2.9321539      1.1888821      0              5.5849653      16.5294      
     10100   2.9639304      1.2712251      0              5.7149499      17.447595    
     10200   3.0568884      1.2716435      0              5.8547371      17.264249    
     10300   3.0058549      1.3217184      0              5.8282993      17.723008    
     10400   2.9346332      1.2879655      0              5.6877658      17.324739    
     10500   2.9751856      1.2100498      0              5.6706491      16.610247    
     10600   3.0401663      1.3474543      0              5.9054771      17.934542    
     10700   3.0451137      1.3799722      0              5.9454125      18.170031    
     10800   3.0270449      1.2617018      0              5.800052       17.186485    
     10900   2.9874178      1.1941572      0              5.6730958      16.640772    
     11000   2.954179       1.2627582      0              5.691863       17.155901    
     11100   3.0521384      1.2806102      0              5.8565824      17.278834    
     11200   3.0814344      1.2623475      0              5.8822421      17.39589     
     11300   3.0366452      1.2664381      0              5.8191818      17.328374    
     11400   2.9756993      1.3087505      0              5.77012        17.572378    
     11500   2.9882229      1.2650442      0              5.7451899      17.29515     
     11600   2.977524       1.3068551      0              5.7709603      17.578175    
     11700   3.0530632      1.314197       0              5.8915558      17.658347    
     11800   3.0632813      1.2990303      0              5.8917086      17.705968    
     11900   2.9953848      1.2208808      0              5.7117642      16.803063    
     12000   2.9262497      1.2751713      0              5.6624025      17.253491    
     12100   3.0285389      1.2065629      0              5.7471531      16.686026    
     12200   3.0493408      1.2632371      0              5.8350148      17.181263    
     12300   3.0344598      1.2379233      0              5.7873905      16.872637    
     12400   2.8622741      1.2641853      0              5.5555001      17.126258    
     12500   2.9650023      1.2228263      0              5.6681582      16.921537    
     12600   2.9903368      1.3262951      0              5.8096101      17.741275    
     12700   3.0071716      1.3080037      0              5.8165586      17.618394    
     12800   2.920023       1.3435701      0              5.7214659      17.931201    
     12900   2.9234716      1.2621074      0              5.6451735      17.375999    
     13000   2.949747       1.3088372      0              5.7312973      17.53234     
     13100   3.0649581      1.2989253      0              5.8941176      17.497001    
     13200   3.0846487      1.2579592      0              5.882673       17.142138    
     13300   2.9432974      1.3042866      0              5.7170769      17.622433    
     13400   2.9292009      1.2795583      0              5.6712143      17.34137     
     13500   2.9916102      1.2690587      0              5.7542829      17.306276    
     13600   3.0049811      1.3029214      0              5.8081922      17.632563    
     13700   2.9926107      1.3201162      0              5.8068404      17.713223    
     13800   2.9950252      1.2312158      0              5.7215599      16.889047    
     13900   2.9206049      1.1863357      0              5.565104       16.604681    
     14000   2.9739918      1.2028334      0              5.6616429      16.768045    
     14100   3.0430798      1.2585435      0              5.8209344      17.344684    
     14200   3.0232933      1.2906609      0              5.8233865      17.445172    
     14300   2.9956571      1.2609439      0              5.7522355      17.267565    
     14400   2.9536021      1.2356959      0              5.6639357      17.076246    
     14500   2.922363       1.2599903      0              5.6413944      17.050505    
     14600   3.0536157      1.2399876      0              5.8181747      17.122656    
     14700   3.0439261      1.3308012      0              5.8944608      17.710132    
     14800   3.0041567      1.281953       0              5.7859877      17.394276    
     14900   2.9593991      1.2365561      0              5.6734872      16.993236    
     15000   2.9696785      1.2451228      0              5.6974655      16.839517    
     15100   3.0253065      1.1955571      0              5.7313011      16.700913    
     15200   2.9585601      1.3322819      0              5.7679552      17.723945    
     15300   3.0065038      1.2811521      0              5.7887058      17.291233    
     15400   2.979932       1.334014       0              5.8017295      17.720417    
     15500   3.0210489      1.2273079      0              5.7566686      16.964853    
     15600   3.0003185      1.2193257      0              5.717606       16.958594    
     15700   3.017464       1.2790734      0              5.8030593      17.368231    
     15800   3.0989518      1.2669679      0              5.9131258      17.362953    
     15900   3.0197193      1.2884969      0              5.8158642      17.503034    
     16000   2.9066957      1.2745573      0              5.6324719      17.284915    
     16100   2.9436254      1.268484       0              5.6817662      17.226614    
     16200   2.9671965      1.3509848      0              5.7996062      18.036424    
     16300   3.0062276      1.338289       0              5.8454286      17.828557    
     16400   3.004084       1.3038882      0              5.8078139      17.753992    
     16500   2.9548286      1.2238125      0              5.6538913      16.890518    
     16600   2.8723262      1.2200578      0              5.5264434      16.840839    
     16700   2.896886       1.342367       0              5.6855743      17.867459    
     16800   2.9911465      1.3112729      0              5.7958018      17.559057    
     16900   2.9968671      1.3400621      0              5.8331678      17.810118    
     17000   3.0401475      1.2513021      0              5.8092967      17.323585    
     17100   2.935658       1.2672697      0              5.6686065      17.262623    
     17200   2.94359        1.1981804      0              5.6114094      16.559819    
     17300   3.005207       1.2966091      0              5.8022186      17.394409    
     17400   3.0425706      1.3014878      0              5.8631153      17.622913    
     17500   3.0612348      1.2199437      0              5.8095538      16.88541     
     17600   2.9384278      1.3275654      0              5.733055       17.587236    
     17700   3.009722       1.1951295      0              5.707508       16.678345    
     17800   2.972718       1.3113431      0              5.7682429      17.589688    
     17900   3.0557014      1.3083841      0              5.8896982      17.713762    
     18000   3.026901       1.3081649      0              5.8462994      17.452182    
     18100   2.8993917      1.3426811      0              5.689645       17.866424    
     18200   2.9306708      1.2954585      0              5.6893182      17.631167    
     18300   3.0693458      1.2239698      0              5.8257404      16.838658    
     18400   3.0791111      1.290552       0              5.9069634      17.385823    
     18500   3.0080672      1.3260597      0              5.8359573      17.759973    
     18600   2.9894568      1.3183717      0              5.8003673      17.830553    
     18700   3.0180881      1.250934       0              5.7758556      17.198333    
     18800   2.9692155      1.2897955      0              5.7414439      17.415471    
     18900   2.9706382      1.2803449      0              5.7341265      17.391295    
     19000   3.0273174      1.2751078      0              5.8138667      17.368405    
     19100   3.02726        1.3680891      0              5.9067619      17.88125     
     19200   3.0656737      1.2822622      0              5.8785273      17.513088    
     19300   2.9554883      1.2569343      0              5.6880021      17.139391    
     19400   2.9396834      1.2442256      0              5.6515976      16.962022    
     19500   2.9946726      1.2752204      0              5.765036       17.510291    
     19600   3.0483027      1.2729613      0              5.8431828      17.422642    
     19700   3.0512464      1.2266368      0              5.8012717      16.919772    
     19800   2.9182305      1.3674602      0              5.7426685      18.068192    
     19900   2.9897484      1.2718826      0              5.7543155      17.34347     
     20000   3.0772021      1.269746       0              5.8832954      17.303589    
     20100   3.1021388      1.3186884      0              5.9696245      17.62497     
     20200   2.9659606      1.3287932      0              5.7755617      17.82392     
     20300   2.9737486      1.2522406      0              5.7106855      17.098294    
     20400   3.0103001      1.2492325      0              5.7624778      17.166609    
     20500   3.0433546      1.2653247      0              5.8281276      17.424009    
     20600   3.02415        1.3189821      0              5.8529922      17.73747     
     20700   2.9874832      1.2337151      0              5.7127518      17.081897    
     20800   2.9621654      1.2379752      0              5.6790537      16.939277    
     20900   3.0425353      1.2434838      0              5.8050583      17.228627    
     21000   3.0486962      1.317492       0              5.8883033      17.665602    
     21100   2.9942381      1.2633067      0              5.7524708      17.078377    
     21200   2.955396       1.1673164      0              5.5982457      16.504691    
     21300   2.9928169      1.2286201      0              5.7156535      16.975333    
     21400   3.0569454      1.2345142      0              5.8176933      17.00481     
     21500   2.9401845      1.3968851      0              5.8050083      18.286722    
     21600   2.9644403      1.3321176      0              5.7766069      17.831092    
     21700   2.9498327      1.3428239      0              5.7654125      17.824622    
     21800   3.0025652      1.2322058      0              5.7338545      17.053223    
     21900   2.9544918      1.3150191      0              5.7445929      17.640402    
     22000   3.0117883      1.3490152      0              5.8644918      17.880166    
     22100   3.0774731      1.2923569      0              5.9063125      17.454006    
     22200   2.9399009      1.2904121      0              5.6981102      17.420634    
     22300   2.9620094      1.2358301      0              5.6766748      17.064476    
     22400   2.9877287      1.2958393      0              5.775244       17.56063     
     22500   3.0120282      1.3293475      0              5.8451838      17.836652    
     22600   3.0334494      1.2562605      0              5.8042127      17.525158    
     22700   2.917696       1.2137526      0              5.5881596      16.692791    
     22800   2.8883709      1.2562409      0              5.5866818      17.046847    
     22900   2.9416138      1.3228885      0              5.7331546      17.657892    
     23000   2.9668447      1.3513649      0              5.799459       17.856955    
     23100   3.0480508      1.2278198      0              5.7976635      17.024569    
     23200   2.93615        1.2728493      0              5.6749237      17.071447    
     23300   2.9244173      1.2192559      0              5.6037399      16.647522    
     23400   2.9887134      1.3214796      0              5.8023606      17.726784    
     23500   3.0504833      1.3280198      0              5.9015105      17.796165    
     23600   3.0162915      1.2973416      0              5.8195696      17.561806    
     23700   2.9322569      1.3072869      0              5.7035245      17.537949    
     23800   2.9362326      1.3098731      0              5.7120714      17.564602    
     23900   3.0553367      1.3021778      0              5.8829451      17.356108    
     24000   3.0849417      1.3611261      0              5.9862792      18.06137     
     24100   2.9889599      1.1944185      0              5.6756691      16.558177    
     24200   2.9670085      1.2176631      0              5.6660027      16.829403    
     24300   3.0079905      1.2801337      0              5.7899162      17.460041    
     24400   3.0294394      1.3449072      0              5.8868474      17.962226    
     24500   3.0318563      1.3175236      0              5.8630875      17.700412    
     24600   2.9695501      1.26341        0              5.7155602      17.35391     
     24700   2.9477458      1.2514324      0              5.6708922      17.206568    
     24800   2.9936564      1.3388659      0              5.827158       17.885799    
     24900   3.069368       1.3179209      0              5.9197247      17.747977    
     25000   3.0395517      1.2849291      0              5.8420304      17.504863    
     25100   2.9592093      1.286757       0              5.7234036      17.27497     
     25200   2.9556497      1.2717308      0              5.7030406      17.256009    
     25300   3.0204932      1.3076712      0              5.8361987      17.738794    
     25400   3.1266576      1.2943206      0              5.9820169      17.600547    
     25500   3.0550239      1.2925816      0              5.8728799      17.492328    
     25600   3.0220198      1.2600651      0              5.7908814      17.124397    
     25700   2.9786845      1.2659653      0              5.7318105      17.185035    
     25800   3.0009463      1.23916        0              5.7383815      17.055875    
     25900   2.9951535      1.3143252      0              5.8048617      17.427354    
     26000   3.0559655      1.2856491      0              5.8673592      17.507097    
     26100   3.0428221      1.2572186      0              5.8192231      17.312906    
     26200   2.9400163      1.2744711      0              5.6823422      17.251116    
     26300   2.9268457      1.2480407      0              5.6361655      17.023804    
     26400   3.0483255      1.261235       0              5.8314905      17.236894    
     26500   3.0699232      1.2849122      0              5.8875485      17.508184    
     26600   3.0103655      1.2849653      0              5.7983086      17.374093    
     26700   2.9500389      1.3066814      0              5.729579       17.571893    
     26800   2.9613764      1.2587598      0              5.6986554      17.17385     
     26900   2.9250093      1.2747087      0              5.6600804      17.232836    
     27000   3.0269922      1.2142885      0              5.7525598      16.809684    
     27100   3.0503996      1.2790048      0              5.85237        17.285395    
     27200   2.9928822      1.340994       0              5.8281253      17.86928     
     27300   2.9262512      1.3138894      0              5.7011229      17.592282    
     27400   2.8934371      1.2925098      0              5.6305463      17.222764    
     27500   3.0242158      1.2908292      0              5.8249378      17.320889    
     27600   3.0483601      1.3328621      0              5.9031696      17.768945    
     27700   3.0129866      1.2934124      0              5.8106855      17.474116    
     27800   2.9335849      1.3009546      0              5.6991833      17.516083    
     27900   2.9844733      1.2279283      0              5.7024524      16.960006    
     28000   3.0650111      1.2031001      0              5.7983718      16.774688    
     28100   3.0418782      1.3020318      0              5.8626212      17.454023    
     28200   3.0362751      1.336232       0              5.8884208      17.834242    
     28300   3.0080723      1.2396547      0              5.74956        17.168914    
     28400   2.9727324      1.1889267      0              5.6458481      16.599501    
     28500   2.969411       1.2589711      0              5.7109128      17.355255    
     28600   3.0994198      1.2053124      0              5.8521721      16.871428    
     28700   3.0613191      1.2497642      0              5.8395007      17.381625    
     28800   3.0166852      1.185918       0              5.7087364      16.586999    
     28900   2.8953494      1.2082559      0              5.5491593      16.705568    
     29000   2.9642584      1.2350675      0              5.679284       16.899625    
     29100   2.9427033      1.3534505      0              5.7653502      17.777224    
     29200   3.0398873      1.2747759      0              5.8323804      17.71693     
     29300   2.9930954      1.3565497      0              5.8440006      18.038218    
     29400   2.9843172      1.2336552      0              5.7079452      16.883238    
     29500   2.8992859      1.2533948      0              5.6002002      17.059481    
     29600   3.0024288      1.2253997      0              5.7268438      17.031045    
     29700   3.0007905      1.3021088      0              5.8010967      17.520437    
     29800   3.0369052      1.2507882      0              5.8039217      17.293727    
     29900   2.9809997      1.2798028      0              5.749119       17.17165     
     30000   2.9686232      1.179832       0              5.6305926      16.368111    
     30100   2.9204444      1.2261565      0              5.6046841      16.580118    
     30200   3.038527       1.2485678      0              5.8041328      17.20023     
     30300   3.058676       1.2832664      0              5.8690402      17.361675    
     30400   2.9972579      1.2847964      0              5.778488       17.372933    
     30500   2.9501716      1.246243       0              5.6693396      16.931375    
     30600   2.9562855      1.192247       0              5.62451        16.673013    
     30700   2.980113       1.3589687      0              5.8269554      17.986217    
     30800   3.0607235      1.323084       0              5.9119275      17.723757    
     30900   2.987031       1.3204071      0              5.7987659      17.779969    
     31000   2.9045919      1.3254972      0              5.6802577      17.577102    
     31100   2.9891438      1.238783       0              5.7203094      17.093487    
     31200   3.022451       1.3389688      0              5.8704316      17.829491    
     31300   3.131282       1.3202178      0              6.0148474      17.816133    
     31400   2.9618144      1.3255679      0              5.7661202      17.727412    
     31500   2.9656326      1.2235567      0              5.6698334      16.948563    
     31600   2.9601764      1.2866908      0              5.7247872      17.243888    
     31700   3.0252592      1.3101786      0              5.8458517      17.710578    
     31800   3.1262163      1.2076781      0              5.8947128      17.010785    
     31900   2.9970297      1.2627737      0              5.7561231      17.266022    
     32000   2.9604342      1.1866758      0              5.6251589      16.514847    
     32100   2.9774678      1.237465       0              5.701486       17.190309    
     32200   3.0040549      1.2762767      0              5.7801588      17.21952     
     32300   3.0369125      1.2424365      0              5.795581       17.037345    
     32400   2.9930923      1.2981355      0              5.7855818      17.516762    
     32500   2.9987059      1.2734786      0              5.7693412      17.226377    
     32600   2.9113283      1.2317604      0              5.5966206      16.801082    
     32700   2.8373337      1.2914303      0              5.5453528      17.231368    
     32800   3.0259006      1.2058634      0              5.742498       16.720121    
     32900   3.0540574      1.238766       0              5.8176152      16.955014    
     33000   3.05985        1.2222238      0              5.8097577      16.913762    
     33100   2.9812516      1.2549605      0              5.7246544      17.073572    
     33200   2.9410669      1.2051273      0              5.6145736      16.840158    
     33300   2.9285966      1.2811563      0              5.6719062      17.35168     
     33400   3.0918629      1.2323536      0              5.8678835      17.125385    
     33500   3.0366896      1.2914044      0              5.8442147      17.469984    
     33600   2.953872       1.3054722      0              5.7341166      17.609145    
     33700   2.9100276      1.3175229      0              5.6804329      17.74529     
     33800   2.9967249      1.3677462      0              5.8606387      18.138687    
     33900   3.1032858      1.2962221      0              5.9488779      17.610735    
     34000   3.0234307      1.2646988      0              5.7976303      17.216985    
     34100   2.9830508      1.2467041      0              5.7190955      17.088626    
     34200   2.9756392      1.2718         0              5.7330793      17.362528    
     34300   2.9938031      1.3324118      0              5.8209238      17.631129    
     34400   3.1668742      1.2539843      0              6.0019762      17.255447    
     34500   3.0666237      1.3422084      0              5.9398979      17.901508    
     34600   3.0068677      1.2257168      0              5.7338161      17.055067    
     34700   3.0130151      1.2053212      0              5.7226371      16.737708    
     34800   3.0416661      1.2412254      0              5.8014969      17.06032     
     34900   3.0089496      1.3420263      0              5.8532469      17.917441    
     35000   2.9616071      1.3473308      0              5.7875723      17.897685    
     35100   2.9570494      1.210985       0              5.6443933      16.869061    
     35200   2.9476161      1.2683671      0              5.6876323      17.166605    
     35300   3.1323632      1.1899716      0              5.8862222      16.655971    
     35400   2.9761463      1.3991289      0              5.8611685      18.17686     
     35500   2.9764888      1.334087       0              5.7966402      17.830656    
     35600   2.9939268      1.2563601      0              5.7450575      17.292049    
     35700   2.9942899      1.228338       0              5.7175798      17.035943    
     35800   3.0146975      1.267799       0              5.7876373      17.38743     
     35900   3.049624       1.2873963      0              5.8595987      17.541488    
     36000   3.0275322      1.2630457      0              5.8021266      17.132397    
     36100   2.9042823      1.3026754      0              5.6569717      17.381881    
     36200   2.9511291      1.2402796      0              5.6648117      16.743107    
     36300   3.0859837      1.2405157      0              5.8672311      17.119243    
     36400   3.0546117      1.3385474      0              5.9182276      18.042633    
     36500   3.0211206      1.3051884      0              5.8346566      17.540881    
     36600   3.0006376      1.2238525      0              5.7226112      16.874143    
     36700   2.9307677      1.2992725      0              5.6932775      17.445828    
     36800   3.0170951      1.284171       0              5.8076038      17.512364    
     36900   3.1052008      1.3544778      0              6.0100047      18.143097    
     37000   3.0593967      1.3417473      0              5.9286016      17.873902    
     37100   2.9936565      1.2767452      0              5.7650374      17.414636    
     37200   2.9671869      1.3038392      0              5.7524463      17.522225    
     37300   2.9714103      1.3439722      0              5.7989113      18.058224    
     37400   3.0414974      1.3033595      0              5.863378       17.601404    
     37500   2.9959496      1.3110918      0              5.8028219      17.66043     
     37600   2.9502142      1.218791       0              5.6419515      16.799978    
     37700   2.90608        1.3069418      0              5.6639333      17.604535    
     37800   3.0302402      1.3063767      0              5.8495176      17.701927    
     37900   3.0162022      1.3272926      0              5.8493868      17.811322    
     38000   3.0252911      1.2522039      0              5.7879249      17.046087    
     38100   2.9774188      1.2315765      0              5.6955241      16.893479    
     38200   2.9661164      1.2228362      0              5.6698384      16.747796    
     38300   3.0573564      1.310142       0              5.8939374      17.498692    
     38400   3.078521       1.2963255      0              5.9118523      17.56632     
     38500   2.9639185      1.3348963      0              5.7786033      17.647923    
     38600   2.9257158      1.3312713      0              5.7177021      17.726144    
     38700   2.98892        1.2632772      0              5.7444681      17.101287    
     38800   3.0422347      1.3053087      0              5.8664326      17.643449    
     38900   3.1427058      1.3777511      0              6.089508       18.230617    
     39000   3.0844624      1.2992489      0              5.9236834      17.663623    
     39100   3.0046113      1.2913615      0              5.7960779      17.349293    
     39200   2.9874181      1.2132421      0              5.6921811      16.862814    
     39300   2.9420464      1.2454644      0              5.6563791      17.108063    
     39400   2.992506       1.3534633      0              5.8400305      17.930125    
     39500   3.066327       1.3078655      0              5.9051102      17.687432    
     39600   3.0802437      1.1925728      0              5.8106823      16.909458    
     39700   2.955287       1.2916647      0              5.7224308      17.239338    
     39800   2.9482618      1.2956219      0              5.7158552      17.49879     
     39900   3.0486033      1.2902755      0              5.8609475      17.472883    
     40000   3.1370995      1.3329957      0              6.0363471      17.754129    
