LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.002
variable tau equal 100*${dt}
variable tau equal 100*0.002
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.002
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.1
Lattice spacing in x,y,z = 1.5377619 1.5377619 1.5377619
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (12.302095 12.302095 12.302095)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (12.302095 12.302095 12.302095)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.002
thermo ${thermo_time}
thermo 100

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.2
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 19 19 19
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.162 | 3.162 | 3.162 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
      4600   3.0166764      2.3604879      0              6.883293       35.401224    
      4700   3.0374033      2.3542752      0              6.9081555      35.308595    
      4800   2.9970317      2.3370247      0              6.8303772      35.017849    
      4900   2.9205096      2.2943741      0              6.6729994      34.348145    
      5000   2.9003296      2.3390532      0              6.6874234      35.080711    
      5100   2.9891502      2.4082211      0              6.889757       35.680814    
      5200   3.0508988      2.3683943      0              6.9425079      35.623968    
      5300   3.0719605      2.2819164      0              6.8876073      34.700653    
      5400   2.9867753      2.2741509      0              6.7521262      34.391648    
      5500   2.9811431      2.2532534      0              6.7227846      34.347952    
      5600   2.9505441      2.4288526      0              6.8525077      35.985368    
      5700   3.0456859      2.4541208      0              7.020419       36.226393    
      5800   3.0284959      2.4156908      0              6.9562165      36.170513    
      5900   2.9365269      2.4524585      0              6.8550981      36.232023    
      6000   2.9970632      2.3379577      0              6.8313574      34.999193    
      6100   2.9828622      2.3732443      0              6.8453529      35.526743    
      6200   3.0450339      2.3880986      0              6.9534192      35.633642    
      6300   3.0982086      2.3966335      0              7.0416772      35.651758    
      6400   3.0529481      2.3070189      0              6.884205       34.867139    
      6500   2.9461833      2.3557491      0              6.7728662      35.001795    
      6600   3.04434        2.2083257      0              6.7726059      34.059139    
      6700   3.0077634      2.3115978      0              6.8210399      34.852083    
      6800   3.1157024      2.3829501      0              7.0542217      35.842884    
      6900   3.1134867      2.3750359      0              7.0429856      35.316481    
      7000   3.0390351      2.3272101      0              6.883537       34.922035    
      7100   2.9975071      2.3058403      0              6.7999056      34.604605    
      7200   2.973934       2.3119704      0              6.7706933      34.672643    
      7300   2.9352192      2.4441803      0              6.8448592      36.238627    
      7400   3.120605       2.3331698      0              7.0117918      35.070375    
      7500   3.0582999      2.3760153      0              6.9612252      35.557977    
      7600   2.9857348      2.3186271      0              6.7950425      35.011768    
      7700   2.9429328      2.350294       0              6.7625377      35.003421    
      7800   3.0177167      2.2902656      0              6.8146304      34.623886    
      7900   2.9870357      2.3852117      0              6.8635775      35.397725    
      8000   3.0810648      2.2948037      0              6.9141443      34.548574    
      8100   3.0209554      2.4149294      0              6.9441499      35.960134    
      8200   2.9874406      2.3751876      0              6.8541605      35.537368    
      8300   2.9782183      2.2760494      0              6.7411955      34.279794    
      8400   2.9534362      2.3420541      0              6.7700453      35.241079    
      8500   3.0978122      2.3244024      0              6.9688519      34.892052    
      8600   3.0813077      2.3518045      0              6.9715093      35.630963    
      8700   3.0282044      2.3478459      0              6.8879346      35.469402    
      8800   2.9554093      2.40574        0              6.8366894      35.739838    
      8900   3.0084591      2.3233691      0              6.8338543      34.875811    
      9000   3.0108216      2.2918575      0              6.8058847      34.837775    
      9100   2.8997302      2.3652642      0              6.7127357      35.085694    
      9200   2.9521173      2.1787122      0              6.6047259      33.177443    
      9300   2.9269077      2.33368        0              6.7218978      34.997327    
      9400   3.0075251      2.3824645      0              6.8915493      35.653758    
      9500   3.0717298      2.3273505      0              6.9326953      34.89878     
      9600   3.0010339      2.3205009      0              6.8198538      34.742909    
      9700   2.9637008      2.2562563      0              6.6996368      34.202624    
      9800   2.9564561      2.3285371      0              6.761056       34.960803    
      9900   3.0142067      2.3074284      0              6.8265308      34.727985    
     10000   2.9965222      2.3477621      0              6.8403506      35.180821    
     10100   3.0659477      2.2359026      0              6.8325786      34.074284    
     10200   2.9920593      2.2822287      0              6.7681262      34.483521    
     10300   2.9880083      2.1685292      0              6.6483531      33.567413    
     10400   2.9501849      2.2735824      0              6.6966989      34.657151    
     10500   3.034442       2.3425751      0              6.8920155      35.234268    
     10600   2.9931265      2.4150318      0              6.9025293      35.800831    
     10700   2.9775205      2.3552278      0              6.8193278      34.975337    
     10800   2.9295571      2.2909677      0              6.6831577      34.49792     
     10900   2.9161126      2.3587297      0              6.7307627      35.276523    
     11000   3.0516004      2.4027761      0              6.9779417      35.785875    
     11100   3.0634352      2.3397666      0              6.9326756      35.308987    
     11200   2.9580643      2.3742695      0              6.8091994      35.402487    
     11300   2.9635773      2.3184217      0              6.761617       35.021536    
     11400   3.0576043      2.3324098      0              6.9165769      35.111829    
     11500   3.0983235      2.3838459      0              7.0290618      35.690751    
     11600   3.0416976      2.3629017      0              6.9232203      35.432338    
     11700   2.9941534      2.3365383      0              6.8255755      35.253364    
     11800   3.018797       2.2856409      0              6.8116254      34.633603    
     11900   3.0502287      2.2912626      0              6.8643716      34.650391    
     12000   3.0956548      2.3767546      0              7.0179694      35.818338    
     12100   3.1109027      2.4191115      0              7.0831871      35.815034    
     12200   2.9649051      2.4331326      0              6.8783187      35.78117     
     12300   3.0209446      2.2913224      0              6.8205267      34.84219     
     12400   3.0706843      2.1930951      0              6.7968724      33.726138    
     12500   2.947204       2.3758915      0              6.7945388      35.291496    
     12600   2.9948511      2.4347317      0              6.9248148      35.872904    
     12700   3.0369118      2.4810222      0              7.0341655      36.505328    
     12800   3.0116219      2.4088228      0              6.9240499      35.643991    
     12900   2.9777207      2.3029849      0              6.767385       35.080863    
     13000   2.9510277      2.345525       0              6.7699051      35.136606    
     13100   2.9911002      2.3297469      0              6.8142064      35.253119    
     13200   3.0335991      2.3720001      0              6.9201769      35.770948    
     13300   3.0976493      2.4092243      0              7.0534295      35.718912    
     13400   3.037588       2.3401377      0              6.894295       35.036723    
     13500   2.9508138      2.3275097      0              6.7515691      34.888721    
     13600   3.0166029      2.2630037      0              6.7856986      34.38041     
     13700   3.0309875      2.3507514      0              6.8950127      35.232554    
     13800   3.0531874      2.4121244      0              6.9896692      35.801836    
     13900   3.004323       2.3552924      0              6.8595765      35.33144     
     14000   2.9485883      2.2598289      0              6.6805518      34.523528    
     14100   2.9703802      2.299771       0              6.7531657      34.944585    
     14200   2.9975721      2.3962694      0              6.8904321      35.67875     
     14300   2.9978279      2.4297521      0              6.9242984      35.891331    
     14400   3.0337897      2.3112994      0              6.8597619      35.066929    
     14500   2.9747635      2.251812       0              6.7117784      34.277194    
     14600   2.9459071      2.2853236      0              6.7020265      34.736293    
     14700   2.9918668      2.2872824      0              6.7728914      34.148021    
     14800   2.9911743      2.383233       0              6.8678036      35.5788      
     14900   3.0386553      2.3892245      0              6.9449819      35.57793     
     15000   3.004176       2.3774857      0              6.8815494      35.402127    
     15100   2.9067253      2.3281663      0              6.6861252      34.726957    
     15200   2.9916626      2.2025116      0              6.6878143      33.651132    
     15300   2.931987       2.396539       0              6.7923721      35.604145    
     15400   3.0201852      2.3335979      0              6.8616637      35.17413     
     15500   2.9987832      2.3841263      0              6.8801047      35.452605    
     15600   3.0683104      2.2960279      0              6.8962462      34.877233    
     15700   2.9250575      2.3770836      0              6.7625274      35.37616     
     15800   2.8529463      2.365335       0              6.6426649      35.204551    
     15900   2.9615521      2.3359568      0              6.7761158      35.217355    
     16000   3.0689556      2.2806416      0              6.8818272      34.896342    
     16100   3.0554809      2.2701436      0              6.8511271      34.674048    
     16200   2.9966606      2.3038881      0              6.7966842      34.733964    
     16300   2.980821       2.3548325      0              6.8238808      35.385021    
     16400   3.0827151      2.3820316      0              7.0038464      35.843478    
     16500   3.0584062      2.4416799      0              7.0270493      36.037849    
     16600   2.9757055      2.3855107      0              6.8468895      35.635976    
     16700   3.0015418      2.3008034      0              6.8009177      34.766889    
     16800   2.9981829      2.345873       0              6.8409513      35.356118    
     16900   3.0917444      2.3366137      0              6.9719658      35.385877    
     17000   2.9896109      2.4563298      0              6.9385565      36.555963    
     17100   2.9028382      2.3386748      0              6.690806       34.816391    
     17200   2.9606843      2.28292        0              6.721778       34.507969    
     17300   2.9982623      2.3441683      0              6.8393657      35.22147     
     17400   3.0664417      2.3312462      0              6.9286628      35.059998    
     17500   2.9731592      2.4691081      0              6.9266693      36.378196    
     17600   2.9770181      2.2639306      0              6.7272774      34.546476    
     17700   2.9456357      2.2457441      0              6.6620402      33.91779     
     17800   3.0226899      2.2597515      0              6.7915725      34.358853    
     17900   3.0378789      2.3499459      0              6.9045393      35.266744    
     18000   3.0133823      2.3775655      0              6.8954319      35.37736     
     18100   3.0004521      2.3082843      0              6.8067647      35.058561    
     18200   2.9581169      2.3261835      0              6.7611923      35.152837    
     18300   2.9541552      2.4236907      0              6.8527598      35.629526    
     18400   3.1034527      2.4384705      0              7.0913765      36.083405    
     18500   3.0458062      2.3909717      0              6.9574501      35.581239    
     18600   3.027996       2.2826847      0              6.8224609      34.71701     
     18700   2.9279347      2.3875598      0              6.7773173      35.669168    
     18800   3.0565766      2.2937168      0              6.8763431      34.902353    
     18900   3.0438135      2.4375666      0              7.0010574      36.22353     
     19000   3.1279117      2.434127       0              7.1237036      36.170603    
     19100   3.0992468      2.3144754      0              6.9610757      34.819943    
     19200   2.9703144      2.3472837      0              6.8005798      35.198054    
     19300   3.0080576      2.2667174      0              6.7766006      34.340641    
     19400   3.0028408      2.3226676      0              6.8247295      34.600996    
     19500   3.1090911      2.3177594      0              6.9791189      35.071524    
     19600   3.1084711      2.3297381      0              6.990168       35.224924    
     19700   2.9462463      2.3838676      0              6.8010792      35.640802    
     19800   2.9644171      2.34603        0              6.7904845      34.977306    
     19900   2.9898322      2.3579051      0              6.8404636      35.187175    
     20000   2.9950638      2.4533261      0              6.9437281      36.050476    
     20100   3.0062336      2.4838805      0              6.9910291      36.491978    
     20200   2.9769681      2.3371967      0              6.8004685      35.204961    
     20300   2.9362935      2.3087113      0              6.7110009      34.669305    
     20400   2.9938449      2.3216178      0              6.8101923      35.1631      
     20500   3.0050327      2.4063298      0              6.9116779      35.949517    
     20600   2.9885979      2.4012243      0              6.8819323      35.722965    
     20700   3.0094608      2.3496277      0              6.8616147      35.052705    
     20800   3.0144794      2.3414596      0              6.8609708      34.942126    
     20900   2.9755063      2.3161391      0              6.7772191      34.93946     
     21000   2.8690957      2.2960467      0              6.5975888      34.714867    
     21100   2.8752196      2.4079845      0              6.7187081      35.560113    
     21200   3.0300275      2.3216256      0              6.8644477      34.945692    
     21300   3.0472221      2.3192416      0              6.8878429      34.955975    
     21400   3.0770406      2.2891357      0              6.9024429      34.705088    
     21500   3.0506544      2.3010662      0              6.8748134      34.976664    
     21600   2.9962518      2.2549487      0              6.747132       34.187827    
     21700   2.8963293      2.3251107      0              6.6674833      34.98816     
     21800   2.9580831      2.3725503      0              6.8075084      35.299812    
     21900   3.0055575      2.4408295      0              6.9469644      35.985659    
     22000   3.0430553      2.361024       0              6.9233782      35.239327    
     22100   2.9955618      2.333819       0              6.8249677      35.050629    
     22200   2.975584       2.3038072      0              6.7650038      34.83        
     22300   2.9935064      2.3055049      0              6.793572       34.84772     
     22400   2.9809353      2.3535555      0              6.8227751      35.175309    
     22500   2.9436382      2.4250017      0              6.838303       35.906656    
     22600   2.9931743      2.3924912      0              6.8800604      35.462647    
     22700   3.0529052      2.3101528      0              6.8872746      34.959796    
     22800   3.0104178      2.2789902      0              6.7924119      34.717926    
     22900   2.9773046      2.2133825      0              6.6771587      33.847664    
     23000   2.995722       2.2713762      0              6.7627651      34.658769    
     23100   3.0743924      2.3545735      0              6.9639102      35.367255    
     23200   3.0135924      2.4136329      0              6.9318143      35.646305    
     23300   2.9901317      2.3250909      0              6.8080985      34.763419    
     23400   2.908235       2.3996062      0              6.7598286      35.665432    
     23500   3.0600891      2.3103626      0              6.898255       35.156152    
     23600   3.1434492      2.3443185      0              7.0571901      35.303231    
     23700   3.0325998      2.4131045      0              6.9597831      35.789186    
     23800   2.9888621      2.3907736      0              6.8718776      35.767685    
     23900   2.9964632      2.313587       0              6.8060872      34.886304    
     24000   3.0115754      2.267704       0              6.7828613      34.427273    
     24100   3.0286481      2.3189685      0              6.8597224      35.08025     
     24200   3.0476386      2.4495086      0              7.0187343      36.140222    
     24300   3.0509895      2.3715151      0              6.9457647      35.432374    
     24400   2.9852242      2.336116       0              6.8117658      35.028594    
     24500   2.9904268      2.3188376      0              6.8022875      34.859991    
     24600   2.9963719      2.3489732      0              6.8413364      35.243099    
     24700   3.0265229      2.3790464      0              6.9166141      35.856151    
     24800   3.1009098      2.3797176      0              7.0288111      35.762026    
     24900   3.0311564      2.4528438      0              6.9973583      36.490379    
     25000   2.9604045      2.3706971      0              6.8091356      35.449545    
     25100   2.9681485      2.3141127      0              6.7641615      34.999771    
     25200   2.9638186      2.3882059      0              6.8317631      35.707766    
     25300   3.1249723      2.2907676      0              6.9759372      34.961121    
     25400   3.0701437      2.5023513      0              7.1053182      36.634241    
     25500   3.0037691      2.4178461      0              6.9212998      35.792129    
     25600   3.0226884      2.2591464      0              6.7909651      34.289656    
     25700   2.9598143      2.3540116      0              6.7915651      35.426004    
     25800   2.9782801      2.4356402      0              6.900879       35.959267    
     25900   3.0338515      2.4549058      0              7.0034609      36.284674    
     26000   3.006674       2.3768061      0              6.8846149      35.4371      
     26100   2.9421708      2.29296        0              6.7040612      34.538585    
     26200   2.9110224      2.4014039      0              6.7658054      35.44589     
     26300   3.0181199      2.3661231      0              6.8910925      35.388212    
     26400   2.9849737      2.4131676      0              6.8884419      35.959007    
     26500   3.0284258      2.2496692      0              6.7900899      34.08603     
     26600   2.9196118      2.2226066      0              6.5998859      33.963152    
     26700   2.9675357      2.2424879      0              6.691618       34.167337    
     26800   2.9631226      2.3786159      0              6.8211294      35.301309    
     26900   3.0081042      2.3566688      0              6.8666219      35.24895     
     27000   2.9872492      2.3834543      0              6.8621402      35.447594    
     27100   2.9806643      2.3536645      0              6.8224778      35.28759     
     27200   2.977653       2.254991       0              6.7192896      34.379059    
     27300   2.9473275      2.3067878      0              6.7256203      34.805562    
     27400   3.0131715      2.4016826      0              6.919233       35.768819    
     27500   3.06289        2.3694715      0              6.9615632      35.439769    
     27600   3.0116319      2.3568642      0              6.8721063      35.216455    
     27700   3.0353953      2.2229659      0              6.7738356      34.099774    
     27800   2.972813       2.2988194      0              6.7558615      34.800829    
     27900   2.994016       2.3067737      0              6.7956048      34.685181    
     28000   3.0391169      2.3013464      0              6.8577958      34.879434    
     28100   3.0159115      2.3420935      0              6.8637519      35.305553    
     28200   2.9458729      2.409498       0              6.8261497      35.610416    
     28300   2.9586854      2.3162338      0              6.752095       34.922308    
     28400   2.9765544      2.2652681      0              6.7279195      34.551162    
     28500   3.0194076      2.2999088      0              6.8268088      34.72968     
     28600   2.9911599      2.4227528      0              6.9073019      36.088975    
     28700   3.044374       2.3705212      0              6.9348524      35.674888    
     28800   3.0306283      2.2644772      0              6.8082         34.511073    
     28900   2.9350761      2.2740475      0              6.674512       34.345642    
     29000   2.9260185      2.384198       0              6.7710826      35.68885     
     29100   3.0451928      2.3269459      0              6.8925047      34.927589    
     29200   3.0067535      2.3860663      0              6.8939943      35.450682    
     29300   2.9673606      2.3804952      0              6.8293628      35.516283    
     29400   2.9781317      2.3039423      0              6.7689585      34.790405    
     29500   2.9505076      2.2631347      0              6.686735       34.450632    
     29600   2.9488815      2.2578831      0              6.6790455      33.997532    
     29700   2.9775725      2.3459738      0              6.8101517      34.989131    
     29800   3.05717        2.3309422      0              6.9144581      35.01232     
     29900   3.0182861      2.3741153      0              6.8993339      35.338449    
     30000   2.9318936      2.2971188      0              6.6928119      34.648812    
     30100   2.8664142      2.3509922      0              6.6485141      35.333794    
     30200   3.010787       2.2760511      0              6.7900265      34.325989    
     30300   3.0008002      2.3696413      0              6.8686437      35.387042    
     30400   3.0395852      2.3620155      0              6.9191671      35.347924    
     30500   2.9967537      2.379619       0              6.8725546      35.314193    
     30600   2.9813129      2.2261908      0              6.6959765      34.209612    
     30700   2.91311        2.2682741      0              6.6358055      34.34575     
     30800   2.9448535      2.4375913      0              6.8527146      35.804705    
     30900   3.0681253      2.3185811      0              6.918522       35.068772    
     31000   3.0324831      2.2891973      0              6.8357009      34.633245    
     31100   2.9442664      2.3133728      0              6.7276159      34.953034    
     31200   2.963546       2.2894475      0              6.732596       34.547256    
     31300   3.1114655      2.2809484      0              6.9458678      34.850082    
     31400   3.0423969      2.4339258      0              6.9952929      35.998207    
     31500   3.0393626      2.3491639      0              6.9059817      35.16583     
     31600   2.974659       2.3356201      0              6.7954299      35.142586    
     31700   2.9444575      2.3550214      0              6.7695511      35.174318    
     31800   2.9463783      2.3800898      0              6.7974993      35.400509    
     31900   2.9713122      2.3914413      0              6.8462334      35.681202    
     32000   3.1000653      2.4043111      0              7.0521385      35.915885    
     32100   3.0801161      2.5198759      0              7.1377941      37.031095    
     32200   3.0298288      2.4297559      0              6.9722799      36.259172    
     32300   3.0214386      2.3274704      0              6.8574153      35.170662    
     32400   3.0131819      2.2864809      0              6.8040469      34.807732    
     32500   3.0373176      2.273228       0              6.8269798      34.522173    
     32600   3.0811602      2.3426602      0              6.9621437      35.395047    
     32700   3.0919814      2.363694       0              6.9994014      35.439993    
     32800   2.9940712      2.3212568      0              6.8101707      35.135455    
     32900   2.9753918      2.2909218      0              6.7518303      34.57683     
     33000   2.9790888      2.3343721      0              6.8008234      35.027803    
     33100   3.0533246      2.3291776      0              6.9069282      35.111074    
     33200   2.9946194      2.438415       0              6.9281507      36.245712    
     33300   2.9485667      2.2822293      0              6.7029198      34.635265    
     33400   2.928182       2.2570461      0              6.6471745      34.333992    
     33500   2.956577       2.3873721      0              6.8200722      35.536277    
     33600   3.0446663      2.3387981      0              6.9035677      34.909692    
     33700   2.972275       2.3984854      0              6.854721       35.768063    
     33800   2.9530788      2.3020015      0              6.7294568      34.654059    
     33900   2.9314488      2.2362332      0              6.6312593      33.928997    
     34000   2.9833548      2.3095642      0              6.7824113      34.780815    
     34100   3.0452575      2.3725759      0              6.9382318      35.655114    
     34200   3.0572346      2.3238452      0              6.9074579      35.221743    
     34300   2.9290863      2.3596754      0              6.7511595      34.899051    
     34400   3.0022685      2.2261903      0              6.7273942      34.224972    
     34500   2.979056       2.3550378      0              6.8214399      35.279487    
     34600   3.0527708      2.3303104      0              6.9072306      35.199627    
     34700   3.0443723      2.3116061      0              6.8759349      34.988293    
     34800   2.9435144      2.3831104      0              6.7962261      35.586663    
     34900   2.9870569      2.2932504      0              6.7716479      34.723971    
     35000   2.9657855      2.4702284      0              6.9167344      36.395285    
     35100   3.0908768      2.4199929      0              7.0540444      36.014073    
     35200   3.0942543      2.3156719      0              6.9547871      34.961234    
     35300   2.9865068      2.3699999      0              6.8475727      35.490101    
     35400   3.0858351      2.2262089      0              6.8527015      34.18098     
     35500   2.9166612      2.4893298      0              6.8621854      36.228905    
     35600   3.0176911      2.3782377      0              6.9025641      35.608814    
     35700   3.0021486      2.4326363      0              6.9336604      35.994334    
     35800   2.9803088      2.3862687      0              6.8545491      35.507526    
     35900   2.92266        2.3261683      0              6.7080176      34.79327     
     36000   2.9088424      2.3454169      0              6.70655        35.041259    
     36100   3.0238476      2.3588152      0              6.8923718      35.364738    
     36200   2.9718311      2.4622856      0              6.9178556      36.345978    
     36300   3.008449       2.3749347      0              6.8854047      35.291109    
     36400   2.9779323      2.328425       0              6.7931424      35.018319    
     36500   2.931873       2.3325778      0              6.7282399      35.21813     
     36600   2.9495129      2.3285972      0              6.7507062      35.15424     
     36700   3.0258648      2.3868616      0              6.9234426      35.445536    
     36800   3.0899047      2.3085648      0              6.9411586      34.78727     
     36900   2.9661705      2.3439293      0              6.7910126      34.989838    
     37000   2.9228423      2.3196446      0              6.7017674      34.83327     
     37100   2.9503628      2.3459048      0              6.7692881      35.033402    
     37200   3.0477777      2.278198       0              6.8476323      34.681111    
     37300   3.0447657      2.3194744      0              6.884393       35.128127    
     37400   2.9906918      2.4087059      0              6.8925531      35.761107    
     37500   2.9677288      2.3333602      0              6.7827797      34.827604    
     37600   2.8801104      2.2550018      0              6.5730579      34.09755     
     37700   2.9726975      2.192128       0              6.648997       33.520026    
     37800   2.9426819      2.3770052      0              6.7888727      35.466714    
     37900   2.9464358      2.4489653      0              6.8664609      36.153597    
     38000   3.0831448      2.3072712      0              6.9297303      34.935981    
     38100   2.954584       2.4340254      0              6.8637374      35.948187    
     38200   2.875766       2.3300317      0              6.6415745      35.178407    
     38300   2.8462287      2.4163889      0              6.6836473      35.637765    
     38400   3.0130816      2.3148738      0              6.8322894      35.058928    
     38500   3.0196232      2.3798929      0              6.9071161      35.559698    
     38600   2.9792331      2.4187404      0              6.8854081      35.981719    
     38700   2.9624434      2.3090076      0              6.750503       35.024595    
     38800   2.9409112      2.2346728      0              6.6438855      34.243316    
     38900   2.9015501      2.4340179      0              6.7842179      36.002574    
     39000   2.9608263      2.397101       0              6.8361718      35.534835    
     39100   2.9369594      2.439707       0              6.842995       35.852684    
     39200   3.0178026      2.3574923      0              6.8819859      35.264342    
     39300   2.9894706      2.4391818      0              6.9211981      36.009004    
     39400   3.0086414      2.4240367      0              6.9347952      36.001591    
     39500   3.0142475      2.2867142      0              6.8058778      34.863093    
     39600   2.932663       2.3183694      0              6.715216       34.849756    
     39700   3.0122195      2.3025755      0              6.8186986      34.715004    
     39800   3.0827701      2.3528755      0              6.9747727      35.349091    
     39900   3.0443068      2.3905239      0              6.9547544      35.425744    
     40000   3.0283516      2.3335708      0              6.8738801      35.164893    
