LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.002
variable tau equal 100*${dt}
variable tau equal 100*0.002
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.002
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.0
Lattice spacing in x,y,z = 1.5874011 1.5874011 1.5874011
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (12.699208 12.699208 12.699208)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (12.699208 12.699208 12.699208)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.002
thermo ${thermo_time}
thermo 100

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.2
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 20 20 20
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.169 | 3.169 | 3.169 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
      6100   2.937645       1.6719031      0              6.0762191      24.009191    
      6200   2.9736433      1.7110191      0              6.1693061      24.483533    
      6300   3.0143607      1.8231723      0              6.3425055      25.664328    
      6400   3.0433437      1.7426787      0              6.3054652      24.920609    
      6500   2.956635       1.7610847      0              6.1938716      24.819872    
      6600   2.9698664      1.7390188      0              6.1916432      24.685316    
      6700   3.0727395      1.7137763      0              6.3206349      24.722601    
      6800   3.1414267      1.8021851      0              6.5120243      25.413746    
      6900   3.0460682      1.7404921      0              6.3073633      24.970614    
      7000   2.9723388      1.7166409      0              6.1729721      24.86854     
      7100   2.9476481      1.7818252      0              6.2011384      25.289187    
      7200   3.0435973      1.7305259      0              6.2936927      24.908124    
      7300   3.0419375      1.7643235      0              6.3250018      25.080071    
      7400   2.9880863      1.7267407      0              6.2066815      24.543003    
      7500   2.9817187      1.6074744      0              6.0778687      23.515375    
      7600   2.9385208      1.7445851      0              6.1502141      24.824181    
      7700   3.020166       1.7269747      0              6.2550116      24.850102    
      7800   3.0435107      1.6752223      0              6.2382592      24.453975    
      7900   3.0158775      1.6800133      0              6.2016206      24.381493    
      8000   2.9628328      1.7162813      0              6.1583604      24.69714     
      8100   3.0569289      1.6690791      0              6.2522336      24.384945    
      8200   3.0502746      1.8155859      0              6.3887638      25.540845    
      8300   3.0913766      1.7065287      0              6.3413294      24.664183    
      8400   2.9682376      1.7149368      0              6.1651192      24.60697     
      8500   2.9670779      1.7056413      0              6.154085       24.263154    
      8600   2.9926057      1.7259573      0              6.212674       24.743762    
      8700   3.0436566      1.7257363      0              6.288992       24.48394     
      8800   2.9579712      1.7756383      0              6.2104286      25.0568      
      8900   2.866646       1.7366694      0              6.0345388      24.695165    
      9000   2.9841391      1.687949       0              6.1619721      24.375595    
      9100   3.0949555      1.6504091      0              6.2905755      24.211253    
      9200   3.0446486      1.705893       0              6.270636       24.522288    
      9300   2.9358851      1.7547122      0              6.1563896      24.847186    
      9400   2.9355365      1.6653832      0              6.0665379      23.880633    
      9500   2.915186       1.6652375      0              6.0358813      24.08005     
      9600   2.9594848      1.7708981      0              6.2079577      24.814744    
      9700   3.0495707      1.7564464      0              6.3285689      25.103104    
      9800   3.0508566      1.7521524      0              6.3262028      25.062674    
      9900   3.0018455      1.6671833      0              6.1677529      24.277006    
     10000   2.9530501      1.6760178      0              6.1034301      24.258771    
     10100   2.9767355      1.7511211      0              6.2140442      24.657701    
     10200   2.9927796      1.8052752      0              6.2922526      25.570583    
     10300   3.0626081      1.6900341      0              6.2817031      24.469011    
     10400   2.9758398      1.7725121      0              6.2340923      25.178836    
     10500   2.9924545      1.7148096      0              6.2012996      24.517085    
     10600   2.9513961      1.7131418      0              6.1380744      24.430333    
     10700   2.9615402      1.6974805      0              6.1376218      24.384525    
     10800   3.0782782      1.6918283      0              6.306991       24.439514    
     10900   3.045637       1.7826875      0              6.3489124      25.341854    
     11000   3.0030916      1.6838265      0              6.1862644      24.397556    
     11100   2.9667057      1.699744       0              6.1476296      24.286609    
     11200   2.9531607      1.7845576      0              6.2121357      25.2321      
     11300   3.0298634      1.7528758      0              6.2954518      24.789899    
     11400   2.9892123      1.8083192      0              6.2899483      25.219654    
     11500   2.9120464      1.7116055      0              6.0775423      24.521153    
     11600   2.9175663      1.6818563      0              6.0560688      24.248912    
     11700   2.9777028      1.7338385      0              6.1982118      24.738128    
     11800   3.0788104      1.6449372      0              6.2608979      23.961194    
     11900   3.0404799      1.6541649      0              6.2126579      24.23223     
     12000   3.0274258      1.597376       0              6.1362973      23.729165    
     12100   2.9332403      1.7362257      0              6.1339378      24.679246    
     12200   3.0797645      1.7090848      0              6.3264759      24.643254    
     12300   3.079294       1.7201448      0              6.3368304      24.801883    
     12400   2.9697616      1.7338993      0              6.1863665      24.962767    
     12500   2.9587159      1.6873013      0              6.1232082      24.138106    
     12600   2.9447881      1.7335207      0              6.148546       24.675718    
     12700   3.0087973      1.6925768      0              6.2035691      24.531975    
     12800   3.0663752      1.6276706      0              6.2249876      23.671371    
     12900   3.0019183      1.7068939      0              6.2075727      24.545064    
     13000   2.9881113      1.7272167      0              6.2071951      24.688447    
     13100   3.0699508      1.7415603      0              6.344238       25.000949    
     13200   3.0608849      1.8297659      0              6.4188514      25.569572    
     13300   3.0263138      1.6973449      0              6.2345991      24.317031    
     13400   2.9429394      1.7178797      0              6.1301334      24.559491    
     13500   2.9288495      1.7803189      0              6.171448       25.071365    
     13600   3.061303       1.7086771      0              6.2983895      24.83366     
     13700   3.053405       1.7202966      0              6.2981678      24.651308    
     13800   2.9325799      1.6960635      0              6.0927855      24.455492    
     13900   2.8997884      1.6992691      0              6.0468278      24.415908    
     14000   2.9740691      1.6922872      0              6.1512126      24.361974    
     14100   2.9813486      1.779961       0              6.2498002      25.19821     
     14200   3.0873708      1.6878951      0              6.31669        24.365266    
     14300   3.040192       1.6423326      0              6.2003939      23.875672    
     14400   2.894696       1.7125894      0              6.0525133      24.702657    
     14500   2.9695856      1.6903371      0              6.1425406      24.413001    
     14600   3.0185777      1.7254903      0              6.2511459      24.750452    
     14700   3.0395131      1.7150243      0              6.2720678      24.428196    
     14800   2.9672918      1.7697079      0              6.2184723      25.081905    
     14900   2.9452215      1.6898353      0              6.1055104      24.304749    
     15000   2.9121332      1.6566884      0              6.0227553      24.015647    
     15100   2.942207       1.7998956      0              6.2110512      25.494537    
     15200   3.0034064      1.8048847      0              6.3077945      25.306155    
     15300   2.9799753      1.8008964      0              6.2686768      25.435163    
     15400   2.9229367      1.7686468      0              6.150911       24.920525    
     15500   2.9348286      1.6933328      0              6.0934261      24.416184    
     15600   3.0825445      1.6818477      0              6.3034067      24.405008    
     15700   3.0883711      1.7255088      0              6.3558034      24.853468    
     15800   2.950771       1.7796315      0              6.2036269      24.976427    
     15900   3.0057819      1.6332043      0              6.1396757      23.829778    
     16000   2.9489986      1.7586033      0              6.1799413      24.895934    
     16100   3.0575389      1.7427253      0              6.3267943      24.981614    
     16200   3.1172667      1.7496776      0              6.4232944      25.095124    
     16300   2.9359836      1.795787       0              6.197612       25.117529    
     16400   2.9930185      1.6019039      0              6.0892396      23.70804     
     16500   2.9710955      1.7092712      0              6.1637384      24.657838    
     16600   3.0682574      1.7120398      0              6.3121786      24.784943    
     16700   3.0973075      1.6521944      0              6.2958871      24.038087    
     16800   2.9683198      1.6809962      0              6.1313019      24.541571    
     16900   2.9489788      1.6875149      0              6.1088232      24.502991    
     17000   2.9763487      1.7375503      0              6.1998934      24.730972    
     17100   3.0063392      1.7465692      0              6.2538761      24.791849    
     17200   2.9545459      1.8154745      0              6.2451293      25.375101    
     17300   2.950389       1.744404       0              6.1678265      24.810916    
     17400   2.8786269      1.7199064      0              6.0357385      24.607875    
     17500   2.9737813      1.6827069      0              6.1412007      24.454684    
     17600   2.9814557      1.8518732      0              6.3218731      25.676789    
     17700   2.9735492      1.8553499      0              6.3134958      25.824196    
     17800   2.9469387      1.7722567      0              6.1905063      25.121632    
     17900   2.9952874      1.6239495      0              6.1146868      23.844307    
     18000   2.9945507      1.6648224      0              6.1544551      24.404294    
     18100   3.0929983      1.7870786      0              6.4243106      25.465314    
     18200   3.1009598      1.7339848      0              6.3831533      24.792627    
     18300   3.0399248      1.665812       0              6.2234726      24.229204    
     18400   2.9890438      1.6755184      0              6.1568948      24.24671     
     18500   2.9800934      1.7166749      0              6.1846323      24.654941    
     18600   3.0360172      1.8192012      0              6.3710034      25.609091    
     18700   3.1022675      1.786613       0              6.437742       25.152137    
     18800   3.0399705      1.7400145      0              6.2977438      24.957646    
     18900   2.9789109      1.7746206      0              6.2408051      25.198378    
     19000   3.0238132      1.6853783      0              6.2188834      24.413336    
     19100   2.9565294      1.746814       0              6.1794426      24.832954    
     19200   2.9832045      1.6892525      0              6.1618743      24.252477    
     19300   2.9581718      1.7865573      0              6.2216483      25.304374    
     19400   3.0981377      1.707268       0              6.3522055      24.626263    
     19500   3.039104       1.7591789      0              6.315609       25.081312    
     19600   2.9242876      1.7364623      0              6.1207518      24.719128    
     19700   2.9219705      1.7415506      0              6.1223662      24.882081    
     19800   3.0060508      1.7127827      0              6.2196572      24.523907    
     19900   3.017318       1.7323064      0              6.2560735      24.898933    
     20000   3.0187898      1.7110691      0              6.2370427      24.560661    
     20100   2.9931185      1.7128494      0              6.2003349      24.586261    
     20200   2.957324       1.6957125      0              6.1295324      24.391729    
     20300   2.9595261      1.7078982      0              6.1450197      24.688427    
     20400   3.0326126      1.7287377      0              6.2754355      24.692937    
     20500   2.9665179      1.8581795      0              6.3057836      26.014646    
     20600   2.9119151      1.8300459      0              6.1957858      25.498562    
     20700   2.9023418      1.6884685      0              6.0398554      24.225879    
     20800   3.0024468      1.6232446      0              6.1247157      23.99606     
     20900   3.0540606      1.7067041      0              6.2855581      24.619022    
     21000   3.0492883      1.7071955      0              6.2788946      24.633178    
     21100   3.0181738      1.6755278      0              6.200578       24.443304    
     21200   2.9100142      1.7448594      0              6.1077494      24.627446    
     21300   2.9326906      1.7225489      0              6.1194368      24.554621    
     21400   3.0453721      1.7808899      0              6.3467176      25.332963    
     21500   3.0759857      1.7495596      0              6.3612853      25.009287    
     21600   3.0088078      1.7153552      0              6.2263631      24.493806    
     21700   2.9657348      1.7063967      0              6.1528266      24.294004    
     21800   3.0322544      1.6514119      0              6.1975726      24.193299    
     21900   3.0108807      1.7334263      0              6.2475421      24.940387    
     22000   2.9962683      1.7655713      0              6.2577792      25.35636     
     22100   3.009584       1.7368909      0              6.2490625      24.925755    
     22200   3.0159681      1.7131436      0              6.2348867      24.627423    
     22300   2.9940625      1.7267274      0              6.2156282      24.723142    
     22400   2.9880358      1.6728797      0              6.1527449      24.330894    
     22500   2.9917679      1.6415611      0              6.1270218      24.037447    
     22600   3.0046048      1.6897357      0              6.1944422      24.223514    
     22700   3.0628932      1.7501213      0              6.3422178      25.090305    
     22800   3.0689818      1.7521235      0              6.3533484      25.125354    
     22900   2.8886792      1.8187974      0              6.1497004      25.43959     
     23000   3.0002349      1.6220515      0              6.1202063      23.544614    
     23100   3.0187703      1.6595989      0              6.1855432      24.169513    
     23200   2.9866668      1.7903195      0              6.2681322      25.296207    
     23300   3.0769185      1.7224098      0              6.3355339      24.815917    
     23400   3.0196674      1.6823684      0              6.2096578      24.280679    
     23500   2.8811551      1.7374234      0              6.0570458      24.585183    
     23600   2.9235825      1.7781971      0              6.1614295      24.794577    
     23700   2.9972016      1.7972343      0              6.2908416      25.394343    
     23800   3.0888535      1.6553159      0              6.2863338      24.013242    
     23900   3.0315616      1.6714652      0              6.2165873      24.243265    
     24000   2.9592923      1.6437024      0              6.0804734      23.820667    
     24100   2.8754377      1.6113004      0              5.922351       23.458721    
     24200   2.9366975      1.6667411      0              6.0696364      24.291585    
     24300   3.0330183      1.643445       0              6.1907511      24.145484    
     24400   3.040487       1.7201519      0              6.2786555      24.759699    
     24500   3.0156881      1.8019415      0              6.3232648      25.30568     
     24600   3.0142137      1.7302935      0              6.2494063      24.527127    
     24700   2.9155597      1.7158946      0              6.0870986      24.45382     
     24800   2.9302995      1.7245563      0              6.1178594      24.550815    
     24900   2.9681866      1.8171016      0              6.2672075      25.411479    
     25000   3.0007673      1.7708393      0              6.2697924      25.003385    
     25100   3.0271585      1.6756943      0              6.2142149      24.178808    
     25200   2.969928       1.6698632      0              6.1225799      24.055675    
     25300   2.9931089      1.6416445      0              6.1291157      24.195702    
     25400   3.1008775      1.6995347      0              6.3485798      24.464322    
     25500   3.0373372      1.7972523      0              6.3510334      25.18713     
     25600   2.9484343      1.8103645      0              6.2308565      25.542308    
     25700   2.9234742      1.7881494      0              6.1712195      25.404694    
     25800   2.9283516      1.788874       0              6.1792566      25.221371    
     25900   3.0048976      1.7110481      0              6.2161936      24.482377    
     26000   3.0270554      1.6938306      0              6.2321966      24.343935    
     26100   3.0018329      1.7282491      0              6.2287999      24.624266    
     26200   2.9828302      1.6989236      0              6.1709842      24.488218    
     26300   2.8965387      1.7111503      0              6.0538369      24.473417    
     26400   2.9131264      1.7395655      0              6.1071215      24.780713    
     26500   3.027226       1.7631683      0              6.3017901      25.177476    
     26600   3.041584       1.7501325      0              6.3102808      24.964667    
     26700   2.9700571      1.7366007      0              6.189511       24.673773    
     26800   3.0031748      1.6233121      0              6.1258747      23.746834    
     26900   2.9766624      1.7318141      0              6.1946275      24.717673    
     27000   3.1299503      1.762456       0              6.455089       25.167945    
     27100   3.0894736      1.7530739      0              6.3850215      25.063557    
     27200   2.9863272      1.7405843      0              6.2178878      24.934344    
     27300   3.012712       1.6224932      0              6.1393546      23.764504    
     27400   2.9756106      1.6834661      0              6.1447026      24.152863    
     27500   3.0179463      1.7925138      0              6.3172229      25.423588    
     27600   3.0608558      1.8075504      0              6.3965923      25.418571    
     27700   3.0672405      1.6934924      0              6.2921066      24.590255    
     27800   3.0262113      1.6662303      0              6.2033309      24.007459    
     27900   3.0100004      1.6772382      0              6.1900342      24.163582    
     28000   3.0163452      1.7081276      0              6.2304362      24.674064    
     28100   3.1148678      1.6529007      0              6.322921       24.29981     
     28200   3.0811054      1.7943339      0              6.4137353      25.365498    
     28300   3.060553       1.699537       0              6.2881248      24.490372    
     28400   2.9765845      1.685491       0              6.1481877      24.523988    
     28500   2.9445761      1.7613325      0              6.17604        25.072877    
     28600   3.0114372      1.7803605      0              6.2953107      25.133844    
     28700   3.0258896      1.7853454      0              6.3219636      25.204865    
     28800   2.9072146      1.7070657      0              6.0657583      24.420814    
     28900   2.9325785      1.6565571      0              6.053277       24.08151     
     29000   3.0167247      1.6883918      0              6.2112693      24.494568    
     29100   3.0387606      1.7517573      0              6.3076725      24.990703    
     29200   2.9680607      1.817378       0              6.2672952      25.594765    
     29300   2.9139644      1.7809505      0              6.1497628      25.084057    
     29400   2.9253541      1.6179738      0              6.0038624      23.778573    
     29500   2.9925316      1.6497869      0              6.1363925      24.126644    
     29600   3.0462388      1.7254886      0              6.2926156      24.796056    
     29700   3.0063674      1.7650994      0              6.2724487      25.047205    
     29800   2.9585591      1.7506298      0              6.1863016      24.948292    
     29900   2.9727777      1.689956       0              6.1469451      24.359456    
     30000   2.9471893      1.7640069      0              6.1826323      25.071428    
     30100   3.0818227      1.7427945      0              6.3632713      24.956911    
     30200   3.1347559      1.649459       0              6.3492969      24.158745    
     30300   3.0212951      1.6619535      0              6.1916833      24.168603    
     30400   3.019323       1.5998638      0              6.1266368      23.553328    
     30500   2.9981961      1.6771892      0              6.1722874      24.084882    
     30600   3.0056433      1.7323136      0              6.2385771      24.890012    
     30700   3.0603834      1.7283526      0              6.3166863      24.711157    
     30800   3.0565747      1.7332066      0              6.3158301      24.836049    
     30900   2.9362         1.745771       0              6.1479205      24.793397    
     31000   2.96952        1.6623312      0              6.1144363      24.152773    
     31100   3.0369826      1.6834746      0              6.2367242      24.391078    
     31200   3.0629876      1.7358702      0              6.3281082      24.908636    
     31300   3.0016735      1.7496275      0              6.2499393      24.8635      
     31400   2.8909954      1.6931967      0              6.0275724      24.18109     
     31500   2.9215268      1.7187141      0              6.0988645      24.431327    
     31600   3.0158512      1.6899571      0              6.211525       24.305789    
     31700   3.0118977      1.7541005      0              6.2697411      25.045549    
     31800   3.0687095      1.709711       0              6.3105276      24.629889    
     31900   3.0847921      1.6729353      0              6.2978641      24.249083    
     32000   2.9522398      1.6996701      0              6.1258675      24.415516    
     32100   2.9087803      1.7077615      0              6.0688015      24.600091    
     32200   2.9622954      1.7835297      0              6.2248033      25.198904    
     32300   3.0348426      1.747055       0              6.2970962      24.770168    
     32400   3.008777       1.7271225      0              6.2380843      24.598619    
     32500   2.9496294      1.7661439      0              6.1884276      24.970775    
     32600   3.0097676      1.6715681      0              6.1840151      24.061894    
     32700   3.0140049      1.7753243      0              6.2941241      25.020872    
     32800   3.0313413      1.8246131      0              6.3694048      25.481764    
     32900   3.0048822      1.7176308      0              6.2227532      24.561106    
     33000   2.9007611      1.7524208      0              6.1014379      24.82373     
     33100   2.9879658      1.6973091      0              6.1770694      24.616642    
     33200   2.9962322      1.7893869      0              6.2815407      25.35768     
     33300   3.0648399      1.6758672      0              6.2708823      24.401168    
     33400   2.9527042      1.6071028      0              6.0339965      23.461261    
     33500   2.925909       1.6285093      0              6.0152298      23.97075     
     33600   2.9730087      1.7127395      0              6.170075       24.69352     
     33700   3.0243525      1.741011       0              6.2753247      24.914127    
     33800   3.0591373      1.695827       0              6.2822923      24.502443    
     33900   3.0056957      1.6509444      0              6.1572865      24.126747    
     34000   2.9372993      1.6296638      0              6.0334613      23.511067    
     34100   3.0012469      1.6781198      0              6.177792       24.298251    
     34200   3.0015733      1.8277448      0              6.3279063      25.681047    
     34300   3.0222643      1.7609443      0              6.2921272      24.872079    
     34400   2.9694551      1.7142314      0              6.1662392      24.613651    
     34500   3.0229088      1.6043472      0              6.1364963      23.68904     
     34600   3.0480063      1.6770578      0              6.2468349      24.279058    
     34700   3.0370681      1.8543038      0              6.4076816      25.736233    
     34800   3.0439349      1.7646374      0              6.3283102      25.014515    
     34900   3.0389706      1.6133631      0              6.1695932      23.705718    
     35000   2.90103        1.804331       0              6.1537513      25.208982    
     35100   3.0279942      1.6818292      0              6.2216028      24.42925     
     35200   3.007317       1.7656205      0              6.2743933      24.973577    
     35300   3.0260954      1.7887943      0              6.325721       25.182671    
     35400   2.991888       1.7429761      0              6.2286168      24.912191    
     35500   2.9514289      1.6769344      0              6.1019162      24.148134    
     35600   2.980732       1.6738502      0              6.1427651      24.15234     
     35700   3.0302752      1.7720075      0              6.3152009      25.135913    
     35800   3.0727994      1.7220297      0              6.3289782      24.600099    
     35900   3.0189842      1.729067       0              6.2553322      24.983136    
     36000   2.9582322      1.7611739      0              6.1963555      24.840292    
     36100   2.9937474      1.7119159      0              6.2003443      24.532216    
     36200   2.9945236      1.7235963      0              6.2131885      24.607125    
     36300   3.0342099      1.6751287      0              6.2242212      24.244718    
     36400   3.0323452      1.7141458      0              6.2604427      24.599315    
     36500   3.0291548      1.7401101      0              6.2816237      25.091198    
     36600   3.0282686      1.7449075      0              6.2850924      24.839437    
     36700   2.9531644      1.7756033      0              6.203187       25.372307    
     36800   2.9777922      1.6552961      0              6.1198035      24.248661    
     36900   2.9629351      1.7114846      0              6.1537171      24.512282    
     37000   3.0764239      1.7316657      0              6.3440482      24.773381    
     37100   3.0704446      1.734117       0              6.337535       24.833875    
     37200   3.0264355      1.6965087      0              6.2339454      24.39166     
     37300   2.9509967      1.7660636      0              6.1903973      25.111587    
     37400   2.9801441      1.763406       0              6.2314394      24.985663    
     37500   3.065729       1.6968462      0              6.2931944      24.417656    
     37600   3.0178628      1.7343596      0              6.2589435      24.96797     
     37700   2.920691       1.7466461      0              6.1255435      24.771084    
     37800   2.9687875      1.6560038      0              6.1070106      24.200128    
     37900   3.0036183      1.76654        0              6.2697675      25.185632    
     38000   3.037763       1.7960367      0              6.3504563      25.191276    
     38100   2.9788007      1.7794335      0              6.2454528      25.128832    
     38200   2.9887509      1.7093802      0              6.1903174      24.570301    
     38300   3.0399078      1.6313631      0              6.1889983      23.764237    
     38400   2.9916533      1.731131       0              6.2164198      24.771752    
     38500   2.986229       1.7905279      0              6.2676842      25.030133    
     38600   3.045809       1.7825374      0              6.3490201      25.092204    
     38700   3.0632372      1.812938       0              6.4055503      25.636003    
     38800   3.0221757      1.7147209      0              6.245771       24.379961    
     38900   2.9093975      1.760423       0              6.1223884      25.050113    
     39000   2.9728487      1.7331916      0              6.1902873      24.597214    
     39100   3.0187074      1.7858017      0              6.3116518      25.295745    
     39200   3.0343723      1.7562379      0              6.305574       24.98476     
     39300   2.9572067      1.6580688      0              6.0917129      24.216344    
     39400   2.9178148      1.6767892      0              6.0513743      24.075727    
     39500   3.0204602      1.6614041      0              6.1898821      24.308861    
     39600   3.0367595      1.723853       0              6.2767681      24.569302    
     39700   2.9712478      1.7867596      0              6.2414551      25.270648    
     39800   3.0025999      1.7209808      0              6.2226816      24.770219    
     39900   2.9646949      1.7845036      0              6.2293745      25.204693    
     40000   3.0255156      1.7471337      0              6.2831912      24.936403    
