LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.002
variable tau equal 100*${dt}
variable tau equal 100*0.002
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.002
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.4
Lattice spacing in x,y,z = 1.4189834 1.4189834 1.4189834
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (11.351867 11.351867 11.351867)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (11.351867 11.351867 11.351867)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.002
thermo ${thermo_time}
thermo 100

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.2
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 18 18 18
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.156 | 3.156 | 3.156 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
      3500   2.926377       3.6869292      0              8.0743514      71.392327    
      3600   3.0177729      3.6804761      0              8.2049253      71.517242    
      3700   2.9906855      3.7410248      0              8.2248627      71.828371    
      3800   2.986955       3.6206788      0              8.0989236      70.241276    
      3900   2.9226569      3.5978706      0              7.9797153      70.377671    
      4000   2.9288511      3.5854952      0              7.9766267      69.888855    
      4100   2.9903583      3.6189346      0              8.1022818      69.996821    
      4200   3.0968756      3.5620171      0              8.2050623      70.228856    
      4300   3.0777468      3.5679918      0              8.1823577      69.829091    
      4400   2.9298917      3.5903784      0              7.98307        69.924464    
      4500   2.9886942      3.4465823      0              7.9274346      68.125354    
      4600   2.9459666      3.5893348      0              8.006127       70.479191    
      4700   2.9625216      3.6545004      0              8.0961129      71.082578    
      4800   3.0304517      3.5841995      0              8.1276574      69.973232    
      4900   2.9613824      3.6694728      0              8.1093775      71.105539    
      5000   2.9136733      3.6227778      0              7.9911537      70.644932    
      5100   2.819303       3.6018673      0              7.8287568      70.171946    
      5200   3.0161504      3.4260957      0              7.9481123      67.879338    
      5300   2.9829568      3.6140102      0              8.0862606      70.675372    
      5400   3.0368389      3.5748502      0              8.1278843      70.255433    
      5500   2.9675597      3.6761805      0              8.1253465      71.354556    
      5600   3.0151437      3.5282468      0              8.048754       69.345204    
      5700   2.9148095      3.5350616      0              7.9051409      69.501998    
      5800   2.9055979      3.5660347      0              7.9223034      69.52619     
      5900   3.0096085      3.6214536      0              8.1336621      70.522983    
      6000   3.0512376      3.5909725      0              8.1655941      70.316735    
      6100   2.9836173      3.6270317      0              8.1002724      70.402803    
      6200   2.9608844      3.5629389      0              8.002097       69.498683    
      6300   2.9332443      3.5149987      0              7.9127167      69.332402    
      6400   2.9121975      3.5389192      0              7.9050825      69.271121    
      6500   3.011528       3.5851529      0              8.1002392      69.781667    
      6600   3.0338293      3.6369924      0              8.1855143      70.769324    
      6700   3.0151306      3.6307484      0              8.1512359      70.509644    
      6800   2.9669601      3.553139       0              8.0014062      69.619705    
      6900   2.8990338      3.5451999      0              7.8916273      69.2417      
      7000   2.9616293      3.5485478      0              7.9888226      69.79134     
      7100   3.0201994      3.5601272      0              8.0882142      69.364421    
      7200   3.0136106      3.5887106      0              8.1069193      70.195772    
      7300   3.0181756      3.5961066      0              8.1211593      70.024147    
      7400   2.9382805      3.69165        0              8.0969187      70.990871    
      7500   2.9927797      3.548358       0              8.0353355      69.666588    
      7600   2.8898044      3.6305371      0              7.9631271      70.66947     
      7700   3.009929       3.4918337      0              8.0045227      69.15313     
      7800   3.0144521      3.665042       0              8.1845123      71.067804    
      7900   3.0719546      3.6263799      0              8.2320619      70.728327    
      8000   3.0267458      3.5890956      0              8.1269975      70.209777    
      8100   2.9324889      3.6107095      0              8.007295       70.601968    
      8200   2.9328347      3.6186141      0              8.015718       70.316496    
      8300   2.9893487      3.5871366      0              8.0689703      70.155338    
      8400   3.0355924      3.5963051      0              8.1474703      70.336038    
      8500   2.9798406      3.7322249      0              8.1998033      71.940261    
      8600   3.0484995      3.5751367      0              8.1456532      70.105435    
      8700   2.9368832      3.5746433      0              7.977817       69.579533    
      8800   2.962115       3.4975471      0              7.93855        68.993042    
      8900   3.0242788      3.5539614      0              8.0881645      69.735002    
      9000   3.0199497      3.6643459      0              8.1920586      70.842208    
      9100   3.0113394      3.6419328      0              8.1567362      70.807591    
      9200   2.9467962      3.6633326      0              8.0813687      70.73303     
      9300   2.9657904      3.5841071      0              8.0306205      70.173856    
      9400   2.9769957      3.5553063      0              8.0186194      69.596314    
      9500   3.0030576      3.6037014      0              8.1060883      70.423458    
      9600   3.0531441      3.6317463      0              8.2092263      70.669177    
      9700   3.0431289      3.6355657      0              8.1980301      70.721603    
      9800   2.9790505      3.5686211      0              8.0350149      69.73727     
      9900   2.9532467      3.5297369      0              7.957444       69.55427     
     10000   2.9863844      3.5411244      0              8.0185137      69.33857     
     10100   3.0216966      3.569754       0              8.1000857      69.819628    
     10200   2.9633822      3.6603466      0              8.1032495      71.206343    
     10300   3.0343802      3.5601652      0              8.109513       69.599978    
     10400   3.0338686      3.5427515      0              8.0913323      69.792445    
     10500   2.9433598      3.5961164      0              8.0090004      70.147012    
     10600   2.9768632      3.4631702      0              7.9262846      68.30351     
     10700   2.9496538      3.5680556      0              7.9903759      69.826196    
     10800   2.9925104      3.6882951      0              8.174869       71.35513     
     10900   2.9485791      3.7769521      0              8.1976612      72.192755    
     11000   2.970734       3.6580294      0              8.1119545      70.826729    
     11100   2.9309638      3.6131892      0              8.0074882      70.072474    
     11200   2.9568307      3.5645374      0              7.9976178      69.654299    
     11300   3.0416769      3.6541631      0              8.2144507      70.617078    
     11400   3.0753762      3.6698334      0              8.2806452      70.79173     
     11500   3.0208265      3.6002774      0              8.1293045      69.903695    
     11600   2.9918026      3.5164872      0              8.0019999      69.497394    
     11700   3.0200485      3.4800044      0              8.0078652      68.87566     
     11800   3.0444366      3.5789239      0              8.143349       69.874149    
     11900   3.1325072      3.5846891      0              8.2811555      70.135154    
     12000   3.0799532      3.6080218      0              8.2256958      70.379631    
     12100   3.1046086      3.5012267      0              8.1558658      69.285733    
     12200   2.9945462      3.5862554      0              8.0758815      70.178226    
     12300   3.0122694      3.4950254      0              8.0112232      69.184834    
     12400   2.9600297      3.5666305      0              8.0045071      69.623313    
     12500   3.0530367      3.5825838      0              8.1599027      70.201869    
     12600   3.0813476      3.6480894      0              8.267854       70.815134    
     12700   3.0240558      3.6319388      0              8.1658076      70.558192    
     12800   2.9070587      3.6682805      0              8.0267393      70.762312    
     12900   2.9704536      3.5714604      0              8.0249651      69.870986    
     13000   2.9486719      3.6597719      0              8.0806201      70.725331    
     13100   3.0074023      3.6392664      0              8.1481672      70.9316      
     13200   2.9680395      3.7797957      0              8.2296811      72.315711    
     13300   3.0713355      3.6920619      0              8.2968157      71.691599    
     13400   3.0288405      3.6219937      0              8.163036       70.595203    
     13500   2.9701237      3.5575058      0              8.010516       69.891011    
     13600   2.949119       3.5853608      0              8.0068793      69.881243    
     13700   2.9997078      3.6062238      0              8.1035885      70.374475    
     13800   3.0838062      3.652307       0              8.2757576      71.102419    
     13900   3.0683206      3.6740803      0              8.2743139      71.384508    
     14000   2.9987252      3.5118267      0              8.0077181      69.40213     
     14100   2.9624724      3.549286       0              7.9908247      69.499652    
     14200   3.0050161      3.5830442      0              8.0883675      70.161983    
     14300   3.0264117      3.657857       0              8.1952579      71.004008    
     14400   3.0366487      3.637434       0              8.1901829      70.499575    
     14500   2.9772577      3.5348466      0              7.9985525      69.053014    
     14600   2.8912699      3.5877786      0              7.9225659      69.874374    
     14700   2.9602164      3.5666188      0              8.0047753      70.03682     
     14800   2.9583163      3.6633835      0              8.0986913      70.967006    
     14900   3.002827       3.6211142      0              8.1231554      70.37971     
     15000   3.0722126      3.5036476      0              8.1097163      69.327327    
     15100   3.0478908      3.4944777      0              8.0640816      68.963622    
     15200   2.9765936      3.4091303      0              7.8718407      68.31165     
     15300   2.9030085      3.502365       0              7.8547516      68.80741     
     15400   2.9666947      3.5954352      0              8.0433043      70.002109    
     15500   2.9740973      3.6634425      0              8.1224101      71.106399    
     15600   3.0556804      3.5589733      0              8.1402558      70.074662    
     15700   3.01896        3.5598497      0              8.0860785      70.176292    
     15800   2.9231005      3.5430478      0              7.9255576      69.456024    
     15900   2.9344766      3.4923059      0              7.8918716      68.666623    
     16000   2.9903795      3.6226384      0              8.1060174      70.4509      
     16100   3.0611852      3.5861714      0              8.1757071      70.153476    
     16200   2.9960872      3.6330914      0              8.1250278      70.811612    
     16300   2.9953591      3.5324655      0              8.0233103      69.643143    
     16400   2.8905199      3.6192705      0              7.9529333      70.379409    
     16500   2.9311582      3.6021814      0              7.9967719      69.819411    
     16600   3.0511323      3.6109971      0              8.1854609      70.441414    
     16700   3.1155102      3.5646477      0              8.2356311      70.241017    
     16800   2.9610513      3.6756794      0              8.1150876      71.10925     
     16900   2.9823333      3.5119788      0              7.9832944      69.147522    
     17000   2.9372369      3.5927686      0              7.9964726      70.178166    
     17100   2.9853253      3.5788613      0              8.0546627      70.120272    
     17200   2.9399541      3.7030171      0              8.1107949      71.438934    
     17300   3.0545085      3.5627474      0              8.1422729      69.600893    
     17400   2.9579882      3.6567956      0              8.0916115      71.307985    
     17500   2.9863059      3.4770115      0              7.9542832      68.797624    
     17600   2.9540346      3.5170769      0              7.9459651      69.119893    
     17700   2.9909028      3.6220064      0              8.10617        70.39106     
     17800   3.0896397      3.5596602      0              8.1918568      69.700485    
     17900   2.9781984      3.6821396      0              8.1472558      71.296854    
     18000   2.9585787      3.6320912      0              8.0677924      70.616183    
     18100   2.9744157      3.5287088      0              7.9881538      69.623603    
     18200   2.8325325      3.536843       0              7.7835671      69.352966    
     18300   2.905652       3.4865081      0              7.842858       68.715679    
     18400   3.0050342      3.5362862      0              8.0416366      69.275038    
     18500   3.0158289      3.6125929      0              8.1341274      70.312839    
     18600   3.0769812      3.5598239      0              8.173042       70.189699    
     18700   2.9982894      3.6158575      0              8.1110955      70.821825    
     18800   2.9089719      3.5771625      0              7.9384897      69.984702    
     18900   2.9275619      3.5287732      0              7.9179718      69.429341    
     19000   2.9517741      3.6671328      0              8.092632       70.644366    
     19100   2.9578848      3.7084746      0              8.1431354      71.460303    
     19200   3.0464675      3.5450337      0              8.1125037      69.720198    
     19300   2.9882291      3.5652471      0              8.0454021      69.814488    
     19400   2.905944       3.6146564      0              7.9714441      70.261836    
     19500   2.990538       3.4753156      0              7.9589323      68.943831    
     19600   3.0144331      3.60219        0              8.1216319      70.318245    
     19700   3.0237505      3.6913963      0              8.2248073      71.202423    
     19800   3.0563104      3.5868969      0              8.1691239      70.272304    
     19900   2.993194       3.5130138      0              8.0006125      69.04157     
     20000   2.9576277      3.5175985      0              7.9518739      69.190444    
     20100   3.0123188      3.494896       0              8.0111679      68.925237    
     20200   3.0101587      3.5701744      0              8.0832078      69.906207    
     20300   2.9904595      3.6699206      0              8.1534196      70.880226    
     20400   2.9997057      3.6597806      0              8.1571422      71.100367    
     20500   3.0037976      3.5087589      0              8.0122553      69.374276    
     20600   2.9048336      3.5539073      0              7.9090302      69.595321    
     20700   2.986549       3.5356636      0              8.0132997      69.382925    
     20800   2.9867261      3.6852638      0              8.1631654      71.443322    
     20900   3.0106098      3.6519309      0              8.1656405      70.694461    
     21000   2.9921852      3.6153634      0              8.1014496      70.555909    
     21100   3.0066229      3.5168659      0              8.0245981      69.214734    
     21200   2.9490224      3.4769207      0              7.8982944      68.817293    
     21300   2.8785945      3.4764788      0              7.7922621      68.684861    
     21400   2.955138       3.5425501      0              7.9730927      69.609074    
     21500   3.046578       3.5339308      0              8.1015664      69.68719     
     21600   3.0181933      3.6155837      0              8.1406632      70.771259    
     21700   2.9385739      3.720553       0              8.1262615      71.677044    
     21800   2.9185233      3.6315724      0              8.0072197      70.674939    
     21900   2.9229748      3.5092144      0              7.8915358      69.06938     
     22000   2.9380522      3.590527       0              7.9954534      70.063983    
     22100   2.9258381      3.7953792      0              8.1819934      72.836316    
     22200   2.9728387      3.7085206      0              8.1656013      71.336498    
     22300   2.9500418      3.6462512      0              8.0691532      71.118292    
     22400   2.9875359      3.4875938      0              7.9667095      69.284386    
     22500   2.9967832      3.4657643      0              7.9587441      68.606531    
     22600   2.9846295      3.6970142      0              8.1717724      71.406261    
     22700   3.0572986      3.6582287      0              8.2419374      71.043256    
     22800   2.9758573      3.6728939      0              8.1345003      71.310944    
     22900   2.9761328      3.5412849      0              8.0033043      69.69619     
     23000   3.0162783      3.4805196      0              8.0027278      68.646093    
     23100   2.9449209      3.6369347      0              8.0521591      70.784826    
     23200   3.0336553      3.5417061      0              8.0899672      69.874448    
     23300   3.0211722      3.5772752      0              8.1068207      69.917259    
     23400   3.0128882      3.581868       0              8.0989936      69.890508    
     23500   2.9340451      3.6031268      0              8.0020454      70.219621    
     23600   2.9018666      3.5600503      0              7.9107249      69.700885    
     23700   2.9996833      3.506161       0              8.003489       68.999605    
     23800   3.0918435      3.5313784      0              8.1668792      69.520467    
     23900   3.0368483      3.6299504      0              8.1829986      70.418869    
     24000   2.9712233      3.6408928      0              8.0955516      71.076492    
     24100   2.8744593      3.6630155      0              7.9725991      70.662923    
     24200   2.8083826      3.5778543      0              7.7883712      69.623266    
     24300   2.8881197      3.3911827      0              7.7212469      67.694943    
     24400   2.9691436      3.4943148      0              7.9458555      68.763883    
     24500   2.9755425      3.6034246      0              8.0645591      70.48207     
     24600   2.9810649      3.7002956      0              8.1697095      71.426387    
     24700   3.04832        3.625648       0              8.1958954      70.481152    
     24800   3.0026564      3.5653409      0              8.0671263      69.983354    
     24900   3.0026323      3.4346332      0              7.9363826      68.36817     
     25000   3.0086811      3.4668318      0              7.9776499      68.638228    
     25100   3.0061041      3.5740974      0              8.0810518      69.923589    
     25200   3.0341866      3.5521137      0              8.1011713      70.00862     
     25300   2.9625779      3.6629763      0              8.1046733      70.983585    
     25400   3.047547       3.5210071      0              8.0900956      69.595432    
     25500   2.9147393      3.6666449      0              8.0366191      70.95853     
     25600   2.9274183      3.5862865      0              7.9752698      70.283223    
     25700   2.914742       3.6362806      0              8.0062587      70.687589    
     25800   2.9662922      3.7256268      0              8.1728925      71.993479    
     25900   3.0787143      3.6214486      0              8.237265       70.581005    
     26000   3.0653592      3.5325408      0              8.1283345      69.544727    
     26100   3.0066074      3.486573       0              7.994282       68.743487    
     26200   2.9972474      3.5142839      0              8.0079597      69.193506    
     26300   3.0062539      3.5793387      0              8.0865177      70.019984    
     26400   2.9886895      3.6880086      0              8.1688539      71.266835    
     26500   3.0183324      3.6897281      0              8.2150159      71.258811    
     26600   3.066523       3.4883057      0              8.0858442      69.187817    
     26700   2.9999211      3.4376787      0              7.9353633      68.303287    
     26800   3.0154629      3.46327        0              7.9842557      68.67127     
     26900   3.006282       3.6300029      0              8.137224       70.638536    
     27000   3.0268941      3.6400428      0              8.1781669      70.954397    
     27100   3.0341222      3.5899024      0              8.1388636      70.412434    
     27200   3.0561111      3.5116325      0              8.0935609      69.321841    
     27300   2.9731285      3.5839603      0              8.0414754      70.233686    
     27400   2.9629003      3.5470852      0              7.9892656      69.724196    
     27500   2.9625626      3.5217184      0              7.9633924      69.105811    
     27600   2.9939527      3.5913333      0              8.0800695      70.291695    
     27700   3.0131398      3.6765223      0              8.1940251      71.40694     
     27800   3.0362144      3.6506665      0              8.2027643      70.743428    
     27900   2.9735224      3.562512       0              8.0206177      69.61443     
     28000   3.0062628      3.4164387      0              7.9236311      68.211121    
     28100   2.9260545      3.6106456      0              7.9975842      70.432627    
     28200   3.0008618      3.5958637      0              8.0949584      70.279424    
     28300   2.9981947      3.6368562      0              8.1319523      70.546116    
     28400   2.987569       3.6359677      0              8.1151331      70.912104    
     28500   2.992052       3.5019751      0              7.9878616      69.408724    
     28600   2.8917522      3.4846054      0              7.8201157      68.778825    
     28700   2.9412699      3.5291713      0              7.9389218      69.205884    
     28800   2.9979542      3.5710201      0              8.0657557      69.72626     
     28900   3.0212948      3.5869695      0              8.1166987      70.385515    
     29000   2.9956335      3.6359828      0              8.1272389      70.62755     
     29100   2.9863463      3.5711628      0              8.048495       70.02871     
     29200   2.9763103      3.4350836      0              7.8973691      68.24782     
     29300   2.9694313      3.478355       0              7.9303271      68.430361    
     29400   3.0490644      3.5603743      0              8.1317378      69.890096    
     29500   2.9939479      3.6678186      0              8.1565476      71.012843    
     29600   3.0712246      3.4998254      0              8.1044129      69.201784    
     29700   2.9892243      3.521087       0              8.0027341      69.294766    
     29800   2.925334       3.5259948      0              7.9118533      69.280624    
     29900   2.9682318      3.4821876      0              7.9323613      68.85852     
     30000   2.9746706      3.6719101      0              8.1317373      71.382473    
     30100   2.9694012      3.7499881      0              8.2019151      71.908634    
     30200   3.0824123      3.5193146      0              8.1406754      69.419167    
     30300   2.9409942      3.5687089      0              7.9780461      69.819167    
     30400   2.9334486      3.5369763      0              7.9350007      69.671702    
     30500   2.9720341      3.5885954      0              8.0444698      70.003293    
     30600   2.9864729      3.619889       0              8.0974111      70.392627    
     30700   3.0617332      3.5095962      0              8.0999535      69.179705    
     30800   2.9682545      3.6377723      0              8.08798        70.817798    
     30900   2.9684461      3.6205417      0              8.0710366      71.014906    
     31000   2.9332041      3.6570289      0              8.0546866      70.744132    
     31100   3.0453818      3.5022879      0              8.06813        69.358883    
     31200   2.9836386      3.665108       0              8.1383806      70.98093     
     31300   3.0731468      3.6033631      0              8.2108325      70.595435    
     31400   2.979343       3.6977204      0              8.1645527      71.526759    
     31500   2.9227027      3.5971783      0              7.9790917      70.341554    
     31600   2.9240965      3.5712319      0              7.955235       69.723611    
     31700   3.028566       3.5283456      0              8.0689764      69.524885    
     31800   3.0421714      3.5980386      0              8.1590675      70.559552    
     31900   3.0552562      3.563874       0              8.1445205      69.758447    
     32000   2.9370759      3.6873451      0              8.0908077      71.043429    
     32100   2.9230188      3.638248       0              8.0206354      70.780641    
     32200   2.9530551      3.5068736      0              7.9342934      68.62069     
     32300   2.9981408      3.4080819      0              7.9030971      68.254022    
     32400   2.9591969      3.6433798      0              8.0800077      70.556234    
     32500   3.0717004      3.5826914      0              8.1879921      69.844223    
     32600   3.0904802      3.5146144      0              8.1480712      69.282349    
     32700   2.9857833      3.5385797      0              8.0150677      69.681836    
     32800   2.9057567      3.5337011      0              7.8902078      69.595851    
     32900   2.9293722      3.5523166      0              7.9442294      69.396757    
     33000   3.0460244      3.6078148      0              8.1746205      70.319065    
     33100   3.0340891      3.6582118      0              8.2071232      71.05744     
     33200   2.916561       3.7325791      0              8.1052844      71.903238    
     33300   2.9522439      3.5580113      0              7.9842149      69.693565    
     33400   2.9073101      3.6282943      0              7.9871302      70.526945    
     33500   2.9857323      3.7335101      0              8.2099218      71.919896    
     33600   3.0417636      3.7162235      0              8.2766411      71.543759    
     33700   3.0719587      3.5497826      0              8.1554707      69.442428    
     33800   3.0206544      3.5179338      0              8.046703       69.028271    
     33900   2.9441661      3.6114398      0              8.0255326      70.169657    
     34000   3.0485189      3.5234627      0              8.0940082      69.208531    
     34100   3.1025735      3.6776502      0              8.3292381      71.382806    
     34200   3.1330677      3.62265        0              8.3199568      70.618259    
     34300   3.0564163      3.6055776      0              8.1879635      70.45376     
     34400   3.0404003      3.5312455      0              8.0896191      69.592507    
     34500   2.9891001      3.5517292      0              8.0331901      69.376056    
     34600   2.9990327      3.540779       0              8.0371315      69.357569    
     34700   3.0293057      3.6461243      0              8.1878641      70.719131    
     34800   3.0486777      3.7264688      0              8.2972524      71.943129    
     34900   3.0316943      3.6222802      0              8.1676012      70.926692    
     35000   2.9662027      3.5971764      0              8.0443079      70.096301    
     35100   2.9061574      3.6813903      0              8.0384979      71.082126    
     35200   2.9516283      3.6601467      0              8.0854273      71.097888    
     35300   2.9709055      3.7269634      0              8.1811457      71.641857    
     35400   3.1531746      3.6389937      0              8.3664461      71.008044    
     35500   3.0875513      3.6755949      0              8.3046605      71.135883    
     35600   2.9106668      3.7334252      0              8.0972936      71.624511    
     35700   2.9577904      3.6204049      0              8.0549243      70.385322    
     35800   2.9912129      3.5820312      0              8.0666598      70.247223    
     35900   2.9939805      3.6459852      0              8.1347631      70.792611    
     36000   3.0865405      3.6123589      0              8.239909       70.803248    
     36100   3.0604621      3.6546195      0              8.243071       70.822734    
     36200   2.9794196      3.5605419      0              8.0274891      69.446616    
     36300   2.935447       3.5677035      0              7.9687239      69.816       
     36400   2.9370721      3.6434377      0              8.0468946      70.586966    
     36500   3.0434703      3.6203344      0              8.1833107      70.562308    
     36600   3.0750765      3.6017398      0              8.2121023      70.075622    
     36700   3.0164367      3.548829       0              8.0712747      69.35075     
     36800   2.9841448      3.3786746      0              7.8527061      67.636673    
     36900   2.9310983      3.5425962      0              7.9370969      69.696958    
     37000   2.9924853      3.6206475      0              8.1071837      70.429598    
     37100   3.0307249      3.6459356      0              8.1898032      70.90548     
     37200   3.0720369      3.5520294      0              8.1578346      69.911639    
     37300   3.0255635      3.4603055      0              7.9964348      68.795351    
     37400   2.9425704      3.5079915      0              7.919692       69.003138    
     37500   2.9840303      3.5427864      0              8.0166463      69.538188    
     37600   2.9745208      3.6394531      0              8.0990557      70.551003    
     37700   3.0633833      3.5115937      0              8.1044249      69.567089    
     37800   2.9346535      3.6928436      0              8.0926746      71.224555    
     37900   3.0194598      3.5507746      0              8.0777528      69.466914    
     38000   2.9552329      3.6168734      0              8.0475582      70.161359    
     38100   2.961887       3.60048        0              8.0411412      70.056815    
     38200   2.9645567      3.6390599      0              8.0837236      70.541589    
     38300   2.9834017      3.7063282      0              8.1792457      71.435994    
     38400   3.0754423      3.6136665      0              8.2245774      70.576934    
     38500   3.0222756      3.5776034      0              8.1088032      69.775154    
     38600   2.9912809      3.4609521      0              7.9456826      68.528627    
     38700   2.9873371      3.5049676      0              7.9837854      69.121343    
     38800   3.0527081      3.532118       0              8.1089442      69.569227    
     38900   3.0918744      3.5293428      0              8.1648898      69.281817    
     39000   3.0169373      3.6087978      0              8.1319941      70.379498    
     39100   3.0011715      3.5940882      0              8.0936473      69.963783    
     39200   3.0584594      3.4497742      0              8.0352232      68.468028    
     39300   2.9220749      3.5453939      0              7.9263662      69.095468    
     39400   2.9128972      3.4790527      0              7.846265       68.865234    
     39500   2.9835111      3.5493823      0              8.0224637      69.239542    
     39600   3.0414731      3.5797508      0              8.1397328      70.324421    
     39700   2.9933217      3.663747       0              8.1515372      71.237777    
     39800   3.0168502      3.5719497      0              8.0950154      69.707055    
     39900   2.833507       3.6812105      0              7.9293957      70.827856    
     40000   2.8648445      3.5770277      0              7.8721962      69.674236    
