#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.274152589  -54.528894247
   -2.951193099    5.753442154  -34.537573448
   -2.760793544    1.198775553  -13.853474934
   -2.570393989    0.176112681    1.788455453
   -2.379994435    1.334213024    8.731012162
   -2.189594880    2.931196471    6.718731119
   -1.999195325    3.541673289   -0.757828860
   -1.808795770    2.675974173   -7.720013447
   -1.618396215    1.003892861   -8.500806804
   -1.427996661    0.000000000   -0.704140020
   -1.237597106    1.167420804   13.596119216
   -1.047197551    5.272130061   29.156696541
   -0.856797996   12.007814115   40.383641749
   -0.666398442   20.170473439   43.782786803
   -0.475998887   28.157183181   38.575113197
   -0.285599332   34.414692622   25.946656508
   -0.095199777   37.717076141    7.926676779
    0.095199777   37.290670392  -12.661361751
    0.285599332   33.006569280  -31.749225610
    0.475998887   25.652558348  -43.953622827
    0.666398442   17.081766243  -43.769286291
    0.856797996    9.994740477  -28.298852883
    1.047197551    7.173958466    0.213593732
    1.237597106   10.426929503   33.829246867
    1.427996661   19.697790439   61.593154608
    1.618396215   32.903304046   73.913302659
    1.808795770   46.583773188   66.421791771
    1.999195325   57.084907887   41.427199124
    2.189594880   61.733161924    6.481579421
    2.379994435   59.550127763  -28.710515898
    2.570393989   51.345819567  -55.576131184
    2.760793544   39.262512995  -68.910839991
    2.951193099   26.046854274  -67.684456785
