#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.956193006  -54.826950096
   -2.951193099    7.178267174  -36.523209847
   -2.760793544    2.251396275  -15.465993231
   -2.570393989    1.031871023    1.406019244
   -2.379994435    2.199436316    9.100986937
   -2.189594880    3.855964070    6.840215525
   -1.999195325    4.410526372   -1.505804057
   -1.808795770    3.321339899   -9.242876633
   -1.618396215    1.324011269  -10.268514001
   -1.427996661    0.000000000   -2.177157820
   -1.237597106    0.935139854   12.723257838
   -1.047197551    4.931585752   28.932468489
   -0.856797996   11.673385554   40.661646092
   -0.666398442   19.911313444   44.243997861
   -0.475998887   27.965980281   38.769386819
   -0.285599332   34.193795038   25.410543574
   -0.095199777   37.293896501    6.368097246
    0.095199777   36.471879460  -15.145276273
    0.285599332   31.669921934  -34.515888964
    0.475998887   23.846752329  -45.893694781
    0.666398442   15.070242704  -43.839413653
    0.856797996    8.165931552  -26.357628041
    1.047197551    5.812729878    2.895404555
    1.237597106    9.468416712   35.026173943
    1.427996661   18.669585739   59.526149411
    1.618396215   31.161468676   68.763756685
    1.808795770   43.747766606   60.673113205
    1.999195325   53.376445495   38.591336096
    2.189594880   57.962791129    8.887776582
    2.379994435   56.722553437  -21.496952701
    2.570393989   50.123669640  -46.503703501
    2.760793544   39.647259473  -61.609006087
    2.951193099   27.460465558  -64.315672130
