#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.721542176  -54.312074965
   -2.951193099    6.225460404  -34.451187515
   -2.760793544    1.688810668  -13.731194542
   -2.570393989    0.691384933    1.920919978
   -2.379994435    1.863138816    8.720130965
   -2.189594880    3.432674781    6.431778822
   -1.999195325    3.960678954   -1.325221476
   -1.808795770    2.968309612   -8.459473446
   -1.618396215    1.149130129   -9.279552095
   -1.427996661    0.000000000   -1.430923247
   -1.237597106    1.037919952   12.981049434
   -1.047197551    5.040697534   28.721488851
   -0.856797996   11.716939834   40.212537997
   -0.666398442   19.876258778   43.924371030
   -0.475998887   27.915757054   38.970099768
   -0.285599332   34.257312918   26.400819821
   -0.095199777   37.629538659    8.169687034
    0.095199777   37.210500847  -12.839646053
    0.285599332   32.848575471  -32.366226004
    0.475998887   25.350905701  -44.790482786
    0.666398442   16.626546777  -44.483362927
    0.856797996    9.436366567  -28.637981937
    1.047197551    6.588291303    0.248263473
    1.237597106    9.865066029   33.998351715
    1.427996661   19.157471572   61.621816191
    1.618396215   32.346832796   73.733904950
    1.808795770   45.989083362   66.260375157
    1.999195325   56.490107970   41.649527599
    2.189594880   61.236082109    7.304011829
    2.379994435   59.259518408  -27.406235239
    2.570393989   51.318902727  -54.177440419
    2.760793544   39.476682988  -67.826750799
    2.951193099   26.420851316  -67.089935686
