#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.135031169  -54.303383717
   -2.951193099    6.616466974  -34.636193791
   -2.760793544    2.048345238  -13.841355156
   -2.570393989    1.041903399    1.932063990
   -2.379994435    2.215465914    8.700772678
   -2.189594880    3.763583661    6.209039223
   -1.999195325    4.225570922   -1.786579911
   -1.808795770    3.132427891   -9.024087896
   -1.618396215    1.212468386   -9.735638621
   -1.427996661    0.000000000   -1.615129280
   -1.237597106    1.032369550   13.116548570
   -1.047197551    5.086239811   29.111927710
   -0.856797996   11.851640837   40.740811815
   -0.666398442   20.114860287   44.471492522
   -0.475998887   28.252583328   39.447906393
   -0.285599332   34.673702539   26.759116959
   -0.095199777   38.099864646    8.382720919
    0.095199777   37.705881782  -12.783429927
    0.285599332   33.340323668  -32.448554479
    0.475998887   25.818117200  -44.949354313
    0.666398442   17.063392931  -44.628230512
    0.856797996    9.849988427  -28.734183874
    1.047197551    6.980914637    0.100228758
    1.237597106   10.207718567   33.587798431
    1.427996661   19.382135300   60.786543801
    1.618396215   32.375425949   72.555703484
    1.808795770   45.788998247   65.126150823
    1.999195325   56.119094417   41.071551691
    2.189594880   60.836074468    7.602142933
    2.379994435   58.994362665  -26.336554643
    2.570393989   51.293527926  -52.818710327
    2.760793544   39.691307210  -66.739228180
    2.951193099   26.788965406  -66.578799129
