#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.305040865  -54.278079611
   -2.951193099    5.829902465  -34.313778788
   -2.760793544    1.313221626  -13.681567407
   -2.570393989    0.316588532    1.888064813
   -2.379994435    1.485584820    8.744528471
   -2.189594880    3.076685691    6.644149840
   -1.999195325    3.665332137   -0.908757773
   -1.808795770    2.765164526   -7.927282857
   -1.618396215    1.050243636   -8.739352002
   -1.427996661    0.000000000   -0.947355242
   -1.237597106    1.122857575   13.376992018
   -1.047197551    5.190524447   28.991841817
   -0.856797996   11.901868031   40.295392523
   -0.666398442   20.055173614   43.770714464
   -0.475998887   28.044548598   38.608281308
   -0.285599332   34.308666927   25.975501636
   -0.095199777   37.612478165    7.907897698
    0.095199777   37.176590778  -12.739976304
    0.285599332   32.873351392  -31.864336455
    0.475998887   25.497464470  -44.060032673
    0.666398442   16.910751934  -43.824076868
    0.856797996    9.819895990  -28.283231346
    1.047197551    7.007955181    0.286571519
    1.237597106   10.277476679   33.923184678
    1.427996661   19.564835211   61.666419669
    1.618396215   32.780185153   73.941298705
    1.808795770   46.461778920   66.409319346
    1.999195325   56.958975183   41.405980729
    2.189594880   61.605668314    6.493222635
    2.379994435   59.430744622  -28.632947547
    2.570393989   51.248458758  -55.422631057
    2.760793544   39.200637648  -68.695364229
    2.951193099   26.029689673  -67.435459804
