#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   15.120114218  -31.138352684
   -2.951193099    9.480657644  -27.211562260
   -2.760793544    5.035407628  -18.987043161
   -2.570393989    2.319753457   -9.686811435
   -2.379994435    1.178973847   -2.963839896
   -2.189594880    0.903908790   -0.657698994
   -1.999195325    0.716472642   -1.612563032
   -1.808795770    0.296469438   -2.464974485
   -1.618396215    0.000000000    0.102493382
   -1.427996661    0.628473524    7.181614882
   -1.237597106    2.910775953   16.973096367
   -1.047197551    7.039887844   25.960833543
   -0.856797996   12.541218499   30.984281687
   -0.666398442   18.509095890   30.790329442
   -0.475998887   24.006952227   26.320392194
   -0.285599332   28.409100253   19.720012227
   -0.095199777   31.520248945   13.073277724
    0.095199777   33.475776230    7.715370028
    0.285599332   34.572871096    4.075580855
    0.475998887   35.126601766    1.917573717
    0.666398442   35.377647008    0.794586375
    0.856797996   35.479850226    0.278255334
    1.047197551   35.515358865    0.078370696
    1.237597106   35.520862104   -0.011601309
    1.427996661   35.508523444   -0.132597828
    1.618396215   35.459826630   -0.414897960
    1.808795770   35.322077490   -1.125416324
    1.999195325   34.976352756   -2.686761407
    2.189594880   34.208720884   -5.654015343
    2.379994435   32.703196565  -10.478412580
    2.570393989   30.104321329  -17.039689981
    2.760793544   26.172081280  -24.187020473
    2.951193099   20.993595410  -29.707658082
