#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   16.105309025  -55.282758117
   -2.951193099    7.222749232  -37.139676136
   -2.760793544    2.176899427  -16.069131484
   -2.570393989    0.854363253    0.945529299
   -2.379994435    1.951240006    8.824410806
   -2.189594880    3.571982608    6.738713325
   -1.999195325    4.123990894   -1.422287421
   -1.808795770    3.072114862   -8.921561607
   -1.618396215    1.165470655   -9.623737650
   -1.427996661    0.000000000   -1.154456204
   -1.237597106    1.162739763   14.079136614
   -1.047197551    5.434240671   30.422147012
   -0.856797996   12.448107888   41.972704582
   -0.666398442   20.891557032   45.041501674
   -0.475998887   29.030425455   38.834362425
   -0.285599332   35.198005153   24.732380970
   -0.095199777   38.112715120    5.148768219
    0.095199777   37.033385331  -16.564674718
    0.285599332   31.972052863  -35.759932003
    0.475998887   23.954176934  -46.651458234
    0.666398442   15.094616370  -43.941216491
    0.856797996    8.232532141  -25.833993944
    1.047197551    6.021097856    3.807207244
    1.237597106    9.857774355   35.947700570
    1.427996661   19.204674865   60.089447099
    1.618396215   31.751479729   68.773154189
    1.808795770   44.290156279   60.200337994
    1.999195325   53.804930316   37.926273231
    2.189594880   58.272739600    8.358252140
    2.379994435   56.959617073  -21.723757397
    2.570393989   50.342663310  -46.495561697
    2.760793544   39.872537619  -61.593299274
    2.951193099   27.671596556  -64.505228442
