#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.679555612  -54.060481853
   -2.951193099    6.238763017  -34.183305500
   -2.760793544    1.734342817  -13.694379155
   -2.570393989    0.719701265    1.706974180
   -2.379994435    1.839916165    8.415672088
   -2.189594880    3.358515283    6.220968011
   -1.999195325    3.862734733   -1.362505365
   -1.808795770    2.879015441   -8.341605551
   -1.618396215    1.094506481   -9.047038272
   -1.427996661    0.000000000   -1.101592647
   -1.237597106    1.108885736   13.376752849
   -1.047197551    5.186942812   29.084027228
   -0.856797996   11.916318431   40.372086706
   -0.666398442   20.073905304   43.722583255
   -0.475998887   28.037057722   38.377043001
   -0.285599332   34.240829230   25.580007089
   -0.095199777   37.460150902    7.431613972
    0.095199777   36.934239080  -13.196099070
    0.285599332   32.552072060  -32.234197414
    0.475998887   25.114487324  -44.346085225
    0.666398442   16.477191465  -44.082271864
    0.856797996    9.335968830  -28.560103010
    1.047197551    6.471371487    0.021417278
    1.237597106    9.700869092   33.790862375
    1.427996661   18.988244561   61.819717686
    1.618396215   32.267321920   74.457654470
    1.808795770   46.078074362   67.224881216
    1.999195325   56.745228491   42.337783815
    2.189594880   61.564177756    7.339569421
    2.379994435   59.532174140  -27.990659907
    2.570393989   51.452316664  -54.982435685
    2.760793544   39.475164643  -68.381444730
    2.951193099   26.358302747  -67.175717685
